,drug_a_name,drug_b_name,cell_line,synergy,fold,cl_fold,drug_fold,new_drug_fold,random_fold,cluster
4909,CYCLOPHOSPHAMIDE,GELDANAMYCIN,HT29,2.547348194,0.0,2,3.0,0.0,3.0,0
4910,CYCLOPHOSPHAMIDE,L778123,HT29,0.290121665,3.0,4,3.0,0.0,1.0,0
4911,CYCLOPHOSPHAMIDE,LAPATINIB,HT29,1.914864884,4.0,0,3.0,0.0,2.0,0
4912,CYCLOPHOSPHAMIDE,MK-2206,HT29,-0.319208457,4.0,2,3.0,0.0,1.0,0
4913,CYCLOPHOSPHAMIDE,MK-4827,HT29,8.705600712,3.0,3,3.0,0.0,2.0,0
4914,CYCLOPHOSPHAMIDE,MK-5108,HT29,5.783408262000001,3.0,4,3.0,0.0,0.0,0
4915,CYCLOPHOSPHAMIDE,MK-8669,HT29,5.7795145460000015,2.0,2,3.0,0.0,0.0,0
4916,CYCLOPHOSPHAMIDE,MK-8776,HT29,-0.822583458,4.0,4,3.0,0.0,4.0,0
4917,CYCLOPHOSPHAMIDE,PD325901,HT29,3.68438039,0.0,4,3.0,0.0,1.0,0
4918,CYCLOPHOSPHAMIDE,SORAFENIB,HT29,3.516734442,1.0,2,3.0,0.0,0.0,0
4919,CYCLOPHOSPHAMIDE,SUNITINIB,HT29,9.43194525,2.0,0,3.0,0.0,2.0,0
4920,CYCLOPHOSPHAMIDE,ZOLINZA,HT29,12.06889227,3.0,4,3.0,0.0,2.0,0
4921,DASATINIB,ABT-888,HT29,4.937883616000001,0.0,2,3.0,1.0,1.0,0
4922,DASATINIB,BEZ-235,HT29,38.47714415,4.0,2,3.0,1.0,3.0,0
4923,DASATINIB,DINACICLIB,HT29,12.98286966,2.0,0,3.0,1.0,0.0,0
4924,DASATINIB,GELDANAMYCIN,HT29,31.18587051,4.0,0,3.0,1.0,2.0,0
4925,DASATINIB,MK-8669,HT29,58.36220417,4.0,0,3.0,1.0,3.0,0
4926,DASATINIB,MK-8776,HT29,46.70225405,1.0,4,3.0,1.0,1.0,0
4927,DASATINIB,MK-8776,HT29,47.08212633,1.0,0,3.0,1.0,1.0,0
4928,DASATINIB,SN-38,HT29,24.58091737,4.0,2,3.0,1.0,2.0,0
4929,DASATINIB,SORAFENIB,HT29,22.03209424,3.0,2,3.0,1.0,0.0,0
4930,DASATINIB,TOPOTECAN,HT29,6.537490517,1.0,4,3.0,1.0,4.0,0
4931,DEXAMETHASONE,ABT-888,HT29,-1.02249677,2.0,0,3.0,0.0,4.0,0
4932,DEXAMETHASONE,AZD1775,HT29,11.01086037,4.0,0,3.0,0.0,1.0,0
4933,DEXAMETHASONE,BEZ-235,HT29,22.5300091,2.0,3,3.0,0.0,2.0,0
4934,DEXAMETHASONE,BORTEZOMIB,HT29,-15.19792114,3.0,2,3.0,0.0,3.0,0
4935,DEXAMETHASONE,DASATINIB,HT29,9.24353297,4.0,2,3.0,0.0,1.0,0
4936,DEXAMETHASONE,DINACICLIB,HT29,-2.2179657390000003,3.0,0,3.0,0.0,1.0,0
4937,DEXAMETHASONE,ERLOTINIB,HT29,4.12703723,4.0,0,3.0,0.0,3.0,0
4938,DEXAMETHASONE,GELDANAMYCIN,HT29,-6.712498727000001,1.0,4,3.0,0.0,3.0,0
4939,DEXAMETHASONE,L778123,HT29,6.158703729,3.0,4,3.0,0.0,3.0,0
4940,DEXAMETHASONE,LAPATINIB,HT29,11.86955253,4.0,2,3.0,0.0,1.0,0
4941,DEXAMETHASONE,MK-2206,HT29,11.52475146,4.0,0,3.0,0.0,3.0,0
4942,DEXAMETHASONE,MK-4827,HT29,17.24973145,2.0,4,3.0,0.0,1.0,0
4943,DEXAMETHASONE,MK-5108,HT29,11.97773671,0.0,3,3.0,0.0,2.0,0
4944,DEXAMETHASONE,MK-8669,HT29,15.82982783,1.0,2,3.0,0.0,3.0,0
4945,DEXAMETHASONE,MK-8776,HT29,4.601271952,4.0,4,3.0,0.0,3.0,0
4946,DEXAMETHASONE,PD325901,HT29,-2.036523693,4.0,0,3.0,0.0,3.0,0
4947,DEXAMETHASONE,SORAFENIB,HT29,4.298111837,4.0,3,3.0,0.0,0.0,0
4948,DEXAMETHASONE,SUNITINIB,HT29,9.398603455,4.0,4,3.0,0.0,0.0,0
4949,DEXAMETHASONE,ZOLINZA,HT29,14.43658235,3.0,3,3.0,0.0,4.0,0
4950,DINACICLIB,MK-8776,HT29,-1.788948796,1.0,3,0.0,1.0,0.0,0
4951,DOXORUBICIN,ABT-888,HT29,9.970970162999999,2.0,3,0.0,1.0,2.0,0
4952,DOXORUBICIN,AZD1775,HT29,12.03138893,3.0,4,0.0,0.0,2.0,0
4953,DOXORUBICIN,BEZ-235,HT29,13.29954097,4.0,0,0.0,1.0,1.0,0
4954,DOXORUBICIN,BORTEZOMIB,HT29,-15.48976013,4.0,2,0.0,0.0,1.0,0
4955,DOXORUBICIN,DASATINIB,HT29,24.2714133,4.0,4,0.0,1.0,0.0,0
4956,DOXORUBICIN,DINACICLIB,HT29,-1.416964299,0.0,2,0.0,1.0,4.0,0
4957,DOXORUBICIN,ERLOTINIB,HT29,6.139727738,1.0,0,0.0,1.0,1.0,0
4958,DOXORUBICIN,GELDANAMYCIN,HT29,-0.73809681,0.0,2,0.0,1.0,0.0,0
4959,DOXORUBICIN,L778123,HT29,11.2533165,0.0,4,0.0,1.0,0.0,0
4960,DOXORUBICIN,LAPATINIB,HT29,-3.708763509,0.0,2,0.0,1.0,0.0,0
4961,DOXORUBICIN,MK-2206,HT29,24.334338,1.0,0,0.0,1.0,1.0,0
4962,DOXORUBICIN,MK-4827,HT29,-8.006011483,3.0,2,0.0,1.0,2.0,0
4963,DOXORUBICIN,MK-5108,HT29,10.70703629,3.0,4,0.0,1.0,0.0,0
4964,DOXORUBICIN,MK-8669,HT29,22.99768644,3.0,3,0.0,1.0,1.0,0
4965,DOXORUBICIN,MK-8776,HT29,36.72789817,4.0,4,0.0,1.0,2.0,0
4966,DOXORUBICIN,PD325901,HT29,4.284417335,1.0,0,0.0,1.0,1.0,0
4967,DOXORUBICIN,SORAFENIB,HT29,-13.360512900000002,1.0,2,0.0,1.0,4.0,0
4968,DOXORUBICIN,SUNITINIB,HT29,-7.942580167000001,4.0,2,0.0,1.0,0.0,0
4969,DOXORUBICIN,ZOLINZA,HT29,24.56828323,0.0,3,0.0,1.0,3.0,0
4970,ERLOTINIB,ABT-888,HT29,-11.26311941,4.0,0,0.0,1.0,3.0,0
4971,ERLOTINIB,BEZ-235,HT29,37.24732576,0.0,3,0.0,1.0,4.0,0
4972,ERLOTINIB,BORTEZOMIB,HT29,-14.92795583,0.0,3,0.0,0.0,4.0,0
4973,ERLOTINIB,DASATINIB,HT29,26.65382131,3.0,3,0.0,1.0,1.0,0
4974,ERLOTINIB,DINACICLIB,HT29,-3.655231977,0.0,3,0.0,1.0,1.0,0
4975,ERLOTINIB,GELDANAMYCIN,HT29,6.1133274470000005,4.0,3,0.0,1.0,0.0,0
4976,ERLOTINIB,MK-8669,HT29,31.57708029,4.0,2,0.0,1.0,2.0,0
4977,ERLOTINIB,MK-8776,HT29,4.82512827,2.0,4,0.0,1.0,3.0,0
4978,ERLOTINIB,PD325901,HT29,11.09244446,2.0,2,0.0,1.0,3.0,0
4979,ERLOTINIB,SN-38,HT29,33.40283823,2.0,2,0.0,1.0,3.0,0
4980,ERLOTINIB,SORAFENIB,HT29,5.478138007,1.0,4,0.0,1.0,0.0,0
4981,ERLOTINIB,TOPOTECAN,HT29,22.53932867,3.0,3,0.0,1.0,1.0,0
4982,ETOPOSIDE,ABT-888,HT29,8.849832742,3.0,0,2.0,1.0,2.0,0
4983,ETOPOSIDE,AZD1775,HT29,15.37580712,3.0,2,2.0,0.0,1.0,0
4984,ETOPOSIDE,BEZ-235,HT29,16.22686827,2.0,4,2.0,1.0,2.0,0
4985,ETOPOSIDE,BORTEZOMIB,HT29,-16.41332149,1.0,2,2.0,0.0,0.0,0
4986,ETOPOSIDE,DASATINIB,HT29,24.34993899,4.0,4,2.0,1.0,2.0,0
4987,ETOPOSIDE,DINACICLIB,HT29,-8.402234817,1.0,2,2.0,1.0,4.0,0
4988,ETOPOSIDE,ERLOTINIB,HT29,28.78939285,2.0,4,2.0,1.0,3.0,0
4989,ETOPOSIDE,GELDANAMYCIN,HT29,5.957125859,0.0,0,2.0,1.0,4.0,0
4990,ETOPOSIDE,LAPATINIB,HT29,15.97781704,4.0,0,2.0,1.0,3.0,0
4991,ETOPOSIDE,MK-2206,HT29,20.80452543,2.0,4,2.0,1.0,3.0,0
4992,ETOPOSIDE,MK-4827,HT29,9.885607163,2.0,2,2.0,1.0,0.0,0
4993,ETOPOSIDE,MK-5108,HT29,22.04488376,4.0,4,2.0,1.0,2.0,0
4994,ETOPOSIDE,MK-8669,HT29,18.36383757,0.0,3,2.0,1.0,2.0,0
4995,ETOPOSIDE,MK-8776,HT29,22.77599038,2.0,4,2.0,1.0,2.0,0
4996,ETOPOSIDE,PD325901,HT29,12.27090058,4.0,4,2.0,1.0,0.0,0
4997,ETOPOSIDE,SORAFENIB,HT29,-5.5006448689999985,1.0,4,2.0,1.0,3.0,0
4998,ETOPOSIDE,SUNITINIB,HT29,1.317738221,3.0,3,2.0,1.0,1.0,0
4999,ETOPOSIDE,ZOLINZA,HT29,18.65180381,2.0,3,2.0,1.0,2.0,0
5000,GELDANAMYCIN,BEZ-235,HT29,13.70606034,2.0,4,0.0,1.0,3.0,0
5001,GELDANAMYCIN,DINACICLIB,HT29,-3.265971374,2.0,2,0.0,1.0,4.0,0
5002,GELDANAMYCIN,MK-8776,HT29,-3.556540507,4.0,0,0.0,1.0,4.0,0
5003,GELDANAMYCIN,SN-38,HT29,-3.8519533,1.0,3,0.0,1.0,2.0,0
5004,GELDANAMYCIN,SORAFENIB,HT29,-4.474906683,2.0,2,0.0,1.0,4.0,0
5005,GELDANAMYCIN,TOPOTECAN,HT29,-2.196506457,3.0,4,0.0,1.0,4.0,0
5006,GEMCITABINE,ABT-888,HT29,1.276290729,0.0,2,2.0,1.0,0.0,0
5007,GEMCITABINE,AZD1775,HT29,20.30482052,3.0,2,2.0,0.0,3.0,0
5008,GEMCITABINE,AZD1775,HT29,12.35774641,3.0,0,2.0,0.0,3.0,0
5009,GEMCITABINE,BEZ-235,HT29,14.151226800000002,0.0,0,2.0,1.0,2.0,0
5010,GEMCITABINE,BORTEZOMIB,HT29,-8.617802664,4.0,2,2.0,0.0,4.0,0
5011,GEMCITABINE,DASATINIB,HT29,20.41730764,2.0,0,2.0,1.0,0.0,0
5012,GEMCITABINE,DINACICLIB,HT29,-8.596118731,3.0,3,2.0,1.0,1.0,0
5013,GEMCITABINE,ERLOTINIB,HT29,12.07411412,1.0,3,2.0,1.0,3.0,0
5014,GEMCITABINE,GELDANAMYCIN,HT29,-6.380498522000001,0.0,2,2.0,1.0,1.0,0
5015,GEMCITABINE,LAPATINIB,HT29,9.88583468,0.0,0,2.0,1.0,3.0,0
5016,GEMCITABINE,MK-2206,HT29,10.59507773,1.0,0,2.0,1.0,3.0,0
5017,GEMCITABINE,MK-4827,HT29,2.336400462,3.0,3,2.0,1.0,4.0,0
5018,GEMCITABINE,MK-5108,HT29,10.86863347,4.0,4,2.0,1.0,4.0,0
5019,GEMCITABINE,MK-8669,HT29,9.772760539,2.0,0,2.0,1.0,2.0,0
5020,GEMCITABINE,MK-8776,HT29,62.70598096,,0,2.0,1.0,2.0,0
5021,GEMCITABINE,MK-8776,HT29,86.43114241,,0,2.0,1.0,2.0,0
5022,GEMCITABINE,PD325901,HT29,1.253330022,1.0,0,2.0,1.0,4.0,0
5023,GEMCITABINE,SORAFENIB,HT29,-6.00766169,1.0,0,2.0,1.0,3.0,0
5024,GEMCITABINE,SUNITINIB,HT29,0.768577747,2.0,3,2.0,1.0,0.0,0
5025,L778123,ABT-888,HT29,6.224270077999999,1.0,0,0.0,1.0,2.0,0
5026,L778123,AZD1775,HT29,18.70739624,4.0,0,0.0,0.0,3.0,0
5027,L778123,AZD1775,HT29,0.06257084,4.0,2,0.0,0.0,3.0,0
5028,L778123,BEZ-235,HT29,43.25882996,0.0,2,0.0,1.0,4.0,0
5029,L778123,BORTEZOMIB,HT29,-9.474012541,2.0,3,0.0,0.0,0.0,0
5030,L778123,DASATINIB,HT29,54.3615549,3.0,3,0.0,1.0,1.0,0
5031,L778123,DINACICLIB,HT29,15.27616947,3.0,4,0.0,1.0,2.0,0
5032,L778123,ERLOTINIB,HT29,23.67542708,0.0,4,0.0,1.0,3.0,0
5033,L778123,ETOPOSIDE,HT29,17.97174503,2.0,2,0.0,1.0,3.0,0
5034,L778123,GELDANAMYCIN,HT29,9.306165046,0.0,2,0.0,1.0,0.0,0
5035,L778123,GEMCITABINE,HT29,13.26039932,4.0,4,0.0,1.0,3.0,0
5036,L778123,LAPATINIB,HT29,19.83602122,3.0,2,0.0,1.0,2.0,0
5037,L778123,MK-2206,HT29,38.46365786,0.0,0,0.0,1.0,4.0,0
5038,L778123,MK-4827,HT29,12.30532653,3.0,2,0.0,1.0,0.0,0
5039,L778123,MK-5108,HT29,23.46348238,0.0,0,0.0,1.0,3.0,0
5040,L778123,MK-8669,HT29,42.17496095,3.0,4,0.0,1.0,2.0,0
5041,L778123,MK-8669,HT29,42.52837851,3.0,0,0.0,1.0,2.0,0
5042,L778123,MK-8776,HT29,18.06804553,2.0,0,0.0,1.0,2.0,0
5043,L778123,PD325901,HT29,25.21388447,1.0,2,0.0,1.0,3.0,0
5044,L778123,SN-38,HT29,13.36672113,2.0,2,0.0,1.0,2.0,0
5045,L778123,SORAFENIB,HT29,5.378074318,4.0,3,0.0,1.0,3.0,0
5046,L778123,SUNITINIB,HT29,21.6185879,2.0,0,0.0,1.0,4.0,0
5047,L778123,TOPOTECAN,HT29,24.95918685,0.0,4,0.0,1.0,1.0,0
5048,L778123,VINORELBINE,HT29,-6.116402261,3.0,4,0.0,1.0,2.0,0
5049,L778123,ZOLINZA,HT29,21.53709351,1.0,3,0.0,1.0,3.0,0
5050,LAPATINIB,ABT-888,HT29,7.880887909,2.0,3,4.0,1.0,3.0,0
5051,LAPATINIB,BEZ-235,HT29,36.40278387,4.0,4,4.0,1.0,1.0,0
5052,LAPATINIB,BORTEZOMIB,HT29,-12.78628716,0.0,3,4.0,0.0,1.0,0
5053,LAPATINIB,DASATINIB,HT29,28.12888562,1.0,4,4.0,1.0,1.0,0
5054,LAPATINIB,DINACICLIB,HT29,8.806778745,3.0,2,4.0,1.0,0.0,0
5055,LAPATINIB,GELDANAMYCIN,HT29,1.14920938,3.0,4,4.0,1.0,3.0,0
5056,LAPATINIB,MK-2206,HT29,41.10955934,2.0,0,4.0,1.0,3.0,0
5057,LAPATINIB,MK-2206,HT29,37.83603804,2.0,2,4.0,1.0,3.0,0
5058,LAPATINIB,MK-4827,HT29,22.53550016,3.0,2,4.0,1.0,4.0,0
5059,LAPATINIB,MK-5108,HT29,12.73456463,4.0,4,4.0,1.0,0.0,0
5060,LAPATINIB,MK-8669,HT29,21.74208056,2.0,3,4.0,1.0,3.0,0
5061,LAPATINIB,MK-8776,HT29,13.30918443,0.0,4,4.0,1.0,1.0,0
5062,LAPATINIB,PD325901,HT29,29.51398891,1.0,0,4.0,1.0,3.0,0
5063,LAPATINIB,SN-38,HT29,21.36731975,3.0,0,4.0,1.0,3.0,0
5064,LAPATINIB,SORAFENIB,HT29,-4.305862699,3.0,4,4.0,1.0,3.0,0
5065,LAPATINIB,TOPOTECAN,HT29,-12.56524254,1.0,2,4.0,1.0,4.0,0
5066,METFORMIN,ABT-888,HT29,-2.851690445,2.0,3,1.0,1.0,3.0,0
5067,METFORMIN,AZD1775,HT29,6.217602099,1.0,3,1.0,0.0,4.0,0
5068,METFORMIN,BEZ-235,HT29,16.25604327,3.0,0,1.0,1.0,0.0,0
5069,METFORMIN,BORTEZOMIB,HT29,-18.44897928,4.0,3,1.0,0.0,4.0,0
5070,METFORMIN,DASATINIB,HT29,9.301433065,0.0,2,1.0,1.0,4.0,0
5071,METFORMIN,DINACICLIB,HT29,-3.808151565,4.0,0,1.0,1.0,4.0,0
5072,METFORMIN,ERLOTINIB,HT29,-2.76787743,0.0,3,1.0,1.0,3.0,0
5073,METFORMIN,GELDANAMYCIN,HT29,-10.55194736,3.0,2,1.0,1.0,1.0,0
5074,METFORMIN,L778123,HT29,7.265738429,0.0,2,1.0,1.0,0.0,0
5075,METFORMIN,LAPATINIB,HT29,0.487330136,3.0,4,1.0,1.0,4.0,0
5076,METFORMIN,MK-2206,HT29,-0.452404129,4.0,0,1.0,1.0,3.0,0
5077,METFORMIN,MK-4827,HT29,5.708631532999999,2.0,3,1.0,1.0,2.0,0
5078,METFORMIN,MK-5108,HT29,2.378211203,2.0,2,1.0,1.0,1.0,0
5079,METFORMIN,MK-8669,HT29,10.81988489,0.0,3,1.0,1.0,2.0,0
5080,METFORMIN,MK-8776,HT29,-1.374302375,0.0,4,1.0,1.0,0.0,0
5081,METFORMIN,PD325901,HT29,-9.460397991,1.0,4,1.0,1.0,0.0,0
5082,METFORMIN,SORAFENIB,HT29,1.843387247,3.0,0,1.0,1.0,3.0,0
5083,METFORMIN,SUNITINIB,HT29,5.933377892999999,1.0,3,1.0,1.0,1.0,0
5084,METFORMIN,ZOLINZA,HT29,11.19666082,4.0,3,1.0,1.0,0.0,0
5085,METHOTREXATE,ABT-888,HT29,1.448785423,3.0,0,4.0,1.0,2.0,0
5086,METHOTREXATE,AZD1775,HT29,-19.627497100000006,0.0,3,4.0,0.0,3.0,0
5087,METHOTREXATE,BEZ-235,HT29,-6.020533594,0.0,4,4.0,1.0,2.0,0
5088,METHOTREXATE,BORTEZOMIB,HT29,-16.27108996,2.0,4,4.0,0.0,0.0,0
5089,METHOTREXATE,DASATINIB,HT29,-14.45011672,4.0,2,4.0,1.0,1.0,0
5090,METHOTREXATE,DINACICLIB,HT29,-3.315125388,0.0,2,4.0,1.0,3.0,0
5091,METHOTREXATE,ERLOTINIB,HT29,-1.168374116,2.0,3,4.0,1.0,4.0,0
5092,METHOTREXATE,GELDANAMYCIN,HT29,-9.572354788,0.0,4,4.0,1.0,0.0,0
5093,METHOTREXATE,L778123,HT29,-5.75513418,2.0,4,4.0,1.0,1.0,0
5094,METHOTREXATE,LAPATINIB,HT29,-1.489594925,0.0,3,4.0,1.0,4.0,0
5095,METHOTREXATE,MK-2206,HT29,2.825964079,1.0,2,4.0,1.0,2.0,0
5096,METHOTREXATE,MK-4827,HT29,-2.456350514,0.0,4,4.0,1.0,1.0,0
5097,METHOTREXATE,MK-5108,HT29,-4.677482627,0.0,3,4.0,1.0,0.0,0
5098,METHOTREXATE,MK-8669,HT29,-2.0247037690000003,0.0,0,4.0,1.0,4.0,0
5099,METHOTREXATE,MK-8776,HT29,-15.64250491,1.0,0,4.0,1.0,1.0,0
5100,METHOTREXATE,PD325901,HT29,-11.81256221,4.0,4,4.0,1.0,1.0,0
5101,METHOTREXATE,SORAFENIB,HT29,-6.530309933,3.0,2,4.0,1.0,4.0,0
5102,METHOTREXATE,SUNITINIB,HT29,-12.26749867,0.0,4,4.0,1.0,4.0,0
5103,METHOTREXATE,ZOLINZA,HT29,-16.48088156,0.0,0,4.0,1.0,0.0,0
5104,MITOMYCINE,ABT-888,HT29,5.734151134,4.0,4,4.0,1.0,0.0,0
5105,MITOMYCINE,AZD1775,HT29,24.14593873,3.0,4,4.0,0.0,1.0,0
5106,MITOMYCINE,BEZ-235,HT29,30.77344727,1.0,2,4.0,1.0,2.0,0
5107,MITOMYCINE,BORTEZOMIB,HT29,-15.24048172,0.0,4,4.0,0.0,2.0,0
5108,MITOMYCINE,DASATINIB,HT29,39.08680207,0.0,3,4.0,1.0,2.0,0
5109,MITOMYCINE,DINACICLIB,HT29,7.975044751,0.0,2,4.0,1.0,3.0,0
5110,MITOMYCINE,GELDANAMYCIN,HT29,5.4184201010000015,2.0,3,4.0,1.0,2.0,0
5111,MITOMYCINE,L778123,HT29,1.050362616,0.0,2,4.0,1.0,2.0,0
5112,MITOMYCINE,LAPATINIB,HT29,16.87564591,3.0,2,4.0,1.0,4.0,0
5113,MITOMYCINE,MK-2206,HT29,28.65552455,4.0,3,4.0,1.0,0.0,0
5114,MITOMYCINE,MK-4827,HT29,2.230103518,2.0,0,4.0,1.0,1.0,0
5115,MITOMYCINE,MK-5108,HT29,-3.130371273,4.0,3,4.0,1.0,2.0,0
5116,MITOMYCINE,MK-8669,HT29,28.21237484,4.0,4,4.0,1.0,0.0,0
5117,MITOMYCINE,MK-8776,HT29,74.17095984,1.0,2,4.0,1.0,2.0,0
5118,MITOMYCINE,MK-8776,HT29,49.16553057,1.0,0,4.0,1.0,2.0,0
5119,MITOMYCINE,PD325901,HT29,11.35070919,2.0,4,4.0,1.0,0.0,0
5120,MITOMYCINE,SORAFENIB,HT29,-23.64111369,0.0,4,4.0,1.0,3.0,0
5121,MITOMYCINE,SUNITINIB,HT29,4.101848083,0.0,3,4.0,1.0,2.0,0
5122,MITOMYCINE,ZOLINZA,HT29,14.82640633,3.0,4,4.0,1.0,3.0,0
5123,MK-2206,ABT-888,HT29,4.772514225,4.0,0,2.0,1.0,1.0,0
5124,MK-2206,BEZ-235,HT29,45.72154735,2.0,4,2.0,1.0,0.0,0
5125,MK-2206,BORTEZOMIB,HT29,-24.83132752,4.0,3,2.0,0.0,3.0,0
5126,MK-2206,DASATINIB,HT29,92.67634771,4.0,2,2.0,1.0,2.0,0
5127,MK-2206,DINACICLIB,HT29,15.53663965,4.0,3,2.0,1.0,4.0,0
5128,MK-2206,ERLOTINIB,HT29,57.27791197,1.0,4,2.0,1.0,2.0,0
5129,MK-2206,ERLOTINIB,HT29,31.58890366,1.0,2,2.0,1.0,2.0,0
5130,MK-2206,GELDANAMYCIN,HT29,10.95463962,3.0,4,2.0,1.0,3.0,0
5131,MK-2206,MK-8669,HT29,46.07821616,2.0,3,2.0,1.0,2.0,0
5132,MK-2206,MK-8669,HT29,40.57681645,2.0,4,2.0,1.0,2.0,0
5133,MK-2206,MK-8776,HT29,32.56727692,4.0,3,2.0,1.0,4.0,0
5134,MK-2206,PD325901,HT29,40.04670144,4.0,2,2.0,1.0,3.0,0
5135,MK-2206,SN-38,HT29,18.0163068,1.0,4,2.0,1.0,0.0,0
5136,MK-2206,SORAFENIB,HT29,17.99909536,4.0,2,2.0,1.0,2.0,0
5137,MK-2206,TOPOTECAN,HT29,8.046806975,0.0,3,2.0,1.0,1.0,0
5138,MK-4541,5-FU,HT29,6.917921596,4.0,0,3.0,1.0,3.0,0
5139,MK-4541,ABT-888,HT29,3.5249104210000004,4.0,4,3.0,1.0,4.0,0
5140,MK-4541,AZD1775,HT29,9.42356571,3.0,4,3.0,0.0,0.0,0
5141,MK-4541,BEZ-235,HT29,25.09658443,3.0,3,3.0,1.0,1.0,0
5142,MK-4541,BORTEZOMIB,HT29,-21.35681594,1.0,0,3.0,0.0,2.0,0
5143,MK-4541,CARBOPLATIN,HT29,4.485909499,2.0,3,3.0,1.0,2.0,0
5144,MK-4541,CYCLOPHOSPHAMIDE,HT29,5.563114015,0.0,2,3.0,0.0,1.0,0
5145,MK-4541,DASATINIB,HT29,19.72117754,3.0,0,3.0,1.0,3.0,0
5146,MK-4541,DEXAMETHASONE,HT29,6.58842379,2.0,0,3.0,0.0,2.0,0
5147,MK-4541,DINACICLIB,HT29,7.560485029,1.0,0,3.0,1.0,4.0,0
5148,MK-4541,DOXORUBICIN,HT29,22.83295829,0.0,3,3.0,1.0,3.0,0
5149,MK-4541,ERLOTINIB,HT29,16.45608919,2.0,3,3.0,1.0,0.0,0
5150,MK-4541,ETOPOSIDE,HT29,13.63208255,3.0,4,3.0,1.0,2.0,0
5151,MK-4541,GELDANAMYCIN,HT29,-1.4182966769999998,1.0,4,3.0,1.0,2.0,0
5152,MK-4541,GEMCITABINE,HT29,0.85932483,4.0,4,3.0,1.0,1.0,0
5153,MK-4541,L778123,HT29,14.70073561,0.0,2,3.0,1.0,3.0,0
5154,MK-4541,LAPATINIB,HT29,24.00597413,3.0,4,3.0,1.0,3.0,0
5155,MK-4541,METFORMIN,HT29,-1.677786892,1.0,2,3.0,1.0,1.0,0
5156,MK-4541,METHOTREXATE,HT29,-1.829718623,3.0,0,3.0,1.0,4.0,0
5157,MK-4541,MITOMYCINE,HT29,14.52020079,3.0,2,3.0,1.0,1.0,0
5158,MK-4541,MK-2206,HT29,34.32233987,3.0,3,3.0,1.0,0.0,0
5159,MK-4541,MK-4827,HT29,21.66216314,1.0,4,3.0,1.0,3.0,0
5160,MK-4541,MK-5108,HT29,11.09189834,1.0,2,3.0,1.0,3.0,0
5161,MK-4541,MK-8669,HT29,10.61279591,3.0,3,3.0,1.0,2.0,0
5162,MK-4541,MK-8776,HT29,10.77622876,4.0,4,3.0,1.0,0.0,0
5163,MK-4541,MRK-003,HT29,19.6837865,2.0,0,3.0,1.0,2.0,0
5164,MK-4541,PACLITAXEL,HT29,10.99216324,3.0,0,3.0,1.0,4.0,0
5165,MK-4541,PD325901,HT29,4.950517205,0.0,4,3.0,1.0,3.0,0
5166,MK-4541,SN-38,HT29,1.950409586,1.0,2,3.0,1.0,4.0,0
5167,MK-4541,SORAFENIB,HT29,3.544164357,0.0,3,3.0,1.0,4.0,0
5168,MK-4541,SUNITINIB,HT29,13.83261579,4.0,4,3.0,1.0,1.0,0
5169,MK-4541,TOPOTECAN,HT29,13.951136300000002,3.0,4,3.0,1.0,1.0,0
5170,MK-4541,VINBLASTINE,HT29,-4.846277078,1.0,2,3.0,1.0,4.0,0
5171,MK-4541,VINORELBINE,HT29,-18.37192803,4.0,3,3.0,1.0,0.0,0
5172,MK-4541,ZOLINZA,HT29,21.73942206,1.0,4,3.0,1.0,3.0,0
5173,MK-4827,ABT-888,HT29,8.804011467999999,4.0,4,2.0,1.0,2.0,0
5174,MK-4827,BEZ-235,HT29,19.62707524,0.0,3,2.0,1.0,4.0,0
5175,MK-4827,BORTEZOMIB,HT29,-17.70952785,1.0,0,2.0,0.0,4.0,0
5176,MK-4827,DASATINIB,HT29,26.43307598,2.0,2,2.0,1.0,0.0,0
5177,MK-4827,DINACICLIB,HT29,-5.784939593,0.0,0,2.0,1.0,3.0,0
5178,MK-4827,ERLOTINIB,HT29,16.45358357,4.0,2,2.0,1.0,2.0,0
5179,MK-4827,GELDANAMYCIN,HT29,-1.834416092,,2,2.0,1.0,2.0,0
5180,MK-4827,MK-2206,HT29,24.44986167,1.0,2,2.0,1.0,1.0,0
5181,MK-4827,MK-8669,HT29,31.83647965,2.0,2,2.0,1.0,2.0,0
5182,MK-4827,MK-8776,HT29,7.332799174,,0,2.0,1.0,4.0,0
5183,MK-4827,MK-8776,HT29,-5.442579178,,4,2.0,1.0,4.0,0
5184,MK-4827,PD325901,HT29,-2.484578446,3.0,2,2.0,1.0,0.0,0
5185,MK-4827,SN-38,HT29,16.88732974,2.0,3,2.0,1.0,1.0,0
5186,MK-4827,SN-38,HT29,-6.770738845,2.0,3,2.0,1.0,1.0,0
5187,MK-4827,SORAFENIB,HT29,2.715856743,3.0,0,2.0,1.0,0.0,0
5188,MK-4827,TOPOTECAN,HT29,1.014011401,4.0,0,2.0,1.0,1.0,0
5189,MK-5108,ABT-888,HT29,8.316426349,1.0,2,3.0,1.0,2.0,0
5190,MK-5108,BEZ-235,HT29,25.98375503,1.0,0,3.0,1.0,0.0,0
5191,MK-5108,BORTEZOMIB,HT29,-11.64902318,2.0,4,3.0,0.0,1.0,0
5192,MK-5108,DASATINIB,HT29,23.68657819,1.0,3,3.0,1.0,4.0,0
5193,MK-5108,DINACICLIB,HT29,0.794074174,3.0,2,3.0,1.0,0.0,0
