Compound,Channel,Experiment,Dose,Response
Cyclophosphamide,T47D,0,1.1,12.0
Cyclophosphamide,T47D,1,1.1,18.400000000000006
Cyclophosphamide,T47D,2,1.1,-25.099999999999994
Cyclophosphamide,T47D,3,1.1,12.400000000000006
Cyclophosphamide,T47D,4,1.1,25.200000000000003
Cyclophosphamide,T47D,5,1.1,11.0
Cyclophosphamide,T47D,0,3.4,-9.200000000000003
Cyclophosphamide,T47D,1,3.4,24.799999999999997
Cyclophosphamide,T47D,2,3.4,-17.30000000000001
Cyclophosphamide,T47D,3,3.4,-0.09999999999999432
Cyclophosphamide,T47D,4,3.4,19.900000000000006
Cyclophosphamide,T47D,5,3.4,28.700000000000003
Cyclophosphamide,T47D,0,10.0,-23.400000000000006
Cyclophosphamide,T47D,1,10.0,27.5
Cyclophosphamide,T47D,2,10.0,-21.700000000000003
Cyclophosphamide,T47D,3,10.0,4.700000000000003
Cyclophosphamide,T47D,4,10.0,-53.900000000000006
Cyclophosphamide,T47D,5,10.0,18.400000000000006
Cyclophosphamide,UACC62,0,0.0045,13.299999999999997
Cyclophosphamide,UACC62,1,0.0045,19.5
Cyclophosphamide,UACC62,2,0.0045,-7.0
Cyclophosphamide,UACC62,3,0.0045,-1.7999999999999972
Cyclophosphamide,UACC62,4,0.0045,8.0
Cyclophosphamide,UACC62,5,0.0045,7.8999999999999915
Cyclophosphamide,UACC62,0,0.014,7.699999999999989
Cyclophosphamide,UACC62,1,0.014,15.200000000000003
Cyclophosphamide,UACC62,2,0.014,3.799999999999997
Cyclophosphamide,UACC62,3,0.014,-2.0999999999999943
Cyclophosphamide,UACC62,4,0.014,-15.700000000000003
Cyclophosphamide,UACC62,5,0.014,-7.400000000000006
Cyclophosphamide,UACC62,0,0.04,15.099999999999994
Cyclophosphamide,UACC62,1,0.04,21.900000000000006
Cyclophosphamide,UACC62,2,0.04,-1.299999999999983
Cyclophosphamide,UACC62,3,0.04,-3.4000000000000057
Cyclophosphamide,UACC62,4,0.04,-7.8999999999999915
Cyclophosphamide,UACC62,5,0.04,-0.4000000000000057
Cyclophosphamide,UACC62,0,0.12,9.099999999999994
Cyclophosphamide,UACC62,1,0.12,13.599999999999994
Cyclophosphamide,UACC62,2,0.12,-3.0
Cyclophosphamide,UACC62,3,0.12,-0.8999999999999915
Cyclophosphamide,UACC62,4,0.12,-18.19999999999999
Cyclophosphamide,UACC62,5,0.12,-1.8999999999999915
Cyclophosphamide,UACC62,0,0.37,-10.900000000000006
Cyclophosphamide,UACC62,1,0.37,-7.400000000000006
Cyclophosphamide,UACC62,2,0.37,-5.0
Cyclophosphamide,UACC62,3,0.37,5.900000000000006
Cyclophosphamide,UACC62,4,0.37,-3.6000000000000085
Cyclophosphamide,UACC62,5,0.37,-1.299999999999983
Cyclophosphamide,UACC62,0,1.1,-3.6999999999999886
Cyclophosphamide,UACC62,1,1.1,-9.299999999999997
Cyclophosphamide,UACC62,2,1.1,-7.099999999999994
Cyclophosphamide,UACC62,3,1.1,-18.700000000000003
Cyclophosphamide,UACC62,4,1.1,-6.5
Cyclophosphamide,UACC62,5,1.1,-3.6999999999999886
Cyclophosphamide,UACC62,0,3.4,-13.599999999999994
Cyclophosphamide,UACC62,1,3.4,-5.0
Cyclophosphamide,UACC62,2,3.4,-0.29999999999998295
Cyclophosphamide,UACC62,3,3.4,13.200000000000003
Cyclophosphamide,UACC62,4,3.4,-8.600000000000009
Cyclophosphamide,UACC62,5,3.4,-0.5999999999999943
Cyclophosphamide,UACC62,0,10.0,-1.299999999999983
Cyclophosphamide,UACC62,1,10.0,-0.7999999999999972
Cyclophosphamide,UACC62,2,10.0,-15.5
Cyclophosphamide,UACC62,3,10.0,-12.700000000000003
Cyclophosphamide,UACC62,4,10.0,-8.400000000000006
Cyclophosphamide,UACC62,5,10.0,-8.099999999999994
Cyclophosphamide,UWB1289,0,0.0045,-0.29999999999998295
Cyclophosphamide,UWB1289,1,0.0045,4.0
Cyclophosphamide,UWB1289,2,0.0045,-0.5999999999999943
Cyclophosphamide,UWB1289,3,0.0045,-1.4000000000000057
Cyclophosphamide,UWB1289,4,0.0045,-2.4000000000000057
Cyclophosphamide,UWB1289,5,0.0045,-1.6999999999999886
Cyclophosphamide,UWB1289,0,0.014,3.6000000000000085
Cyclophosphamide,UWB1289,1,0.014,-3.6000000000000085
Cyclophosphamide,UWB1289,2,0.014,2.1000000000000085
Cyclophosphamide,UWB1289,3,0.014,-3.200000000000003
Cyclophosphamide,UWB1289,4,0.014,-2.299999999999997
Cyclophosphamide,UWB1289,5,0.014,10.0
Cyclophosphamide,UWB1289,0,0.04,2.0
Cyclophosphamide,UWB1289,1,0.04,-4.099999999999994
Cyclophosphamide,UWB1289,2,0.04,1.2000000000000028
Cyclophosphamide,UWB1289,3,0.04,-6.59999999999998
Cyclophosphamide,UWB1289,4,0.04,8.599999999999994
Cyclophosphamide,UWB1289,5,0.04,-0.4999999999999858
Cyclophosphamide,UWB1289,0,0.12,5.200000000000003
Cyclophosphamide,UWB1289,1,0.12,-1.4000000000000057
Cyclophosphamide,UWB1289,2,0.12,1.5
Cyclophosphamide,UWB1289,3,0.12,9.899999999999991
Cyclophosphamide,UWB1289,4,0.12,3.200000000000003
Cyclophosphamide,UWB1289,5,0.12,15.5
Cyclophosphamide,UWB1289,0,0.37,-12.999999999999986
Cyclophosphamide,UWB1289,1,0.37,-9.200000000000003
Cyclophosphamide,UWB1289,2,0.37,11.799999999999997
Cyclophosphamide,UWB1289,3,0.37,-7.8999999999999915
Cyclophosphamide,UWB1289,4,0.37,-13.199999999999989
Cyclophosphamide,UWB1289,5,0.37,-10.400000000000006
Cyclophosphamide,UWB1289,0,1.1,11.599999999999994
Cyclophosphamide,UWB1289,1,1.1,-11.099999999999994
Cyclophosphamide,UWB1289,2,1.1,10.799999999999997
Cyclophosphamide,UWB1289,3,1.1,3.299999999999997
Cyclophosphamide,UWB1289,4,1.1,-0.4999999999999858
Cyclophosphamide,UWB1289,5,1.1,-9.899999999999991
Cyclophosphamide,UWB1289,0,3.4,-15.700000000000003
Cyclophosphamide,UWB1289,1,3.4,-9.700000000000003
Cyclophosphamide,UWB1289,2,3.4,16.799999999999997
Cyclophosphamide,UWB1289,3,3.4,-4.5
Cyclophosphamide,UWB1289,4,3.4,-9.200000000000003
Cyclophosphamide,UWB1289,5,3.4,0.5
Cyclophosphamide,UWB1289,0,10.0,1.9000000000000057
Cyclophosphamide,UWB1289,1,10.0,6.200000000000003
Cyclophosphamide,UWB1289,2,10.0,10.400000000000006
Cyclophosphamide,UWB1289,3,10.0,-9.600000000000009
Cyclophosphamide,UWB1289,4,10.0,-8.899999999999991
Cyclophosphamide,UWB1289,5,10.0,-8.400000000000006
Cyclophosphamide,UWB1289BRCA1,0,0.0045,6.299999999999997
Cyclophosphamide,UWB1289BRCA1,1,0.0045,0.7000000000000028
Cyclophosphamide,UWB1289BRCA1,2,0.0045,7.599999999999994
Cyclophosphamide,UWB1289BRCA1,3,0.0045,2.299999999999997
Cyclophosphamide,UWB1289BRCA1,4,0.0045,7.199999999999989
Cyclophosphamide,UWB1289BRCA1,5,0.0045,-3.799999999999997
Cyclophosphamide,UWB1289BRCA1,0,0.014,-0.4999999999999858
Cyclophosphamide,UWB1289BRCA1,1,0.014,-2.8999999999999915
Cyclophosphamide,UWB1289BRCA1,2,0.014,9.700000000000003
Cyclophosphamide,UWB1289BRCA1,3,0.014,2.200000000000003
Cyclophosphamide,UWB1289BRCA1,4,0.014,1.4000000000000057
Cyclophosphamide,UWB1289BRCA1,5,0.014,3.9000000000000057
Cyclophosphamide,UWB1289BRCA1,0,0.04,3.6000000000000085
Cyclophosphamide,UWB1289BRCA1,1,0.04,1.4000000000000057
Cyclophosphamide,UWB1289BRCA1,2,0.04,5.800000000000011
Cyclophosphamide,UWB1289BRCA1,3,0.04,-5.699999999999989
Cyclophosphamide,UWB1289BRCA1,4,0.04,0.7999999999999972
Cyclophosphamide,UWB1289BRCA1,5,0.04,-2.6000000000000085
Cyclophosphamide,UWB1289BRCA1,0,0.12,0.4000000000000057
Cyclophosphamide,UWB1289BRCA1,1,0.12,0.29999999999999716
Cyclophosphamide,UWB1289BRCA1,2,0.12,8.200000000000003
Cyclophosphamide,UWB1289BRCA1,3,0.12,-1.7999999999999972
Cyclophosphamide,UWB1289BRCA1,4,0.12,-0.4000000000000057
Cyclophosphamide,UWB1289BRCA1,5,0.12,1.9000000000000057
Cyclophosphamide,UWB1289BRCA1,0,0.37,-14.700000000000003
Cyclophosphamide,UWB1289BRCA1,1,0.37,-5.800000000000011
Cyclophosphamide,UWB1289BRCA1,2,0.37,-5.90000000000002
Cyclophosphamide,UWB1289BRCA1,3,0.37,2.799999999999997
Cyclophosphamide,UWB1289BRCA1,4,0.37,-7.0
Cyclophosphamide,UWB1289BRCA1,5,0.37,-5.6000000000000085
Cyclophosphamide,UWB1289BRCA1,0,1.1,-11.299999999999997
Cyclophosphamide,UWB1289BRCA1,1,1.1,-7.0
Cyclophosphamide,UWB1289BRCA1,2,1.1,-9.000000000000014
Cyclophosphamide,UWB1289BRCA1,3,1.1,-5.200000000000003
Cyclophosphamide,UWB1289BRCA1,4,1.1,-9.200000000000003
Cyclophosphamide,UWB1289BRCA1,5,1.1,-2.8999999999999915
Cyclophosphamide,UWB1289BRCA1,0,3.4,-11.299999999999997
Cyclophosphamide,UWB1289BRCA1,1,3.4,-13.900000000000006
Cyclophosphamide,UWB1289BRCA1,2,3.4,-8.899999999999991
Cyclophosphamide,UWB1289BRCA1,3,3.4,2.4000000000000057
Cyclophosphamide,UWB1289BRCA1,4,3.4,-10.700000000000003
Cyclophosphamide,UWB1289BRCA1,5,3.4,-5.699999999999989
Cyclophosphamide,UWB1289BRCA1,0,10.0,-9.700000000000003
Cyclophosphamide,UWB1289BRCA1,1,10.0,-6.800000000000011
Cyclophosphamide,UWB1289BRCA1,2,10.0,-8.800000000000011
Cyclophosphamide,UWB1289BRCA1,3,10.0,-8.0
Cyclophosphamide,UWB1289BRCA1,4,10.0,-12.400000000000006
Cyclophosphamide,UWB1289BRCA1,5,10.0,-3.6000000000000085
Cyclophosphamide,VCAP,0,0.0045,-11.700000000000003
Cyclophosphamide,VCAP,1,0.0045,4.5
Cyclophosphamide,VCAP,2,0.0045,-6.8999999999999915
Cyclophosphamide,VCAP,3,0.0045,-5.90000000000002
Cyclophosphamide,VCAP,4,0.0045,3.799999999999997
Cyclophosphamide,VCAP,5,0.0045,-3.499999999999986
Cyclophosphamide,VCAP,0,0.014,-9.000000000000014
Cyclophosphamide,VCAP,1,0.014,2.5
Cyclophosphamide,VCAP,2,0.014,-8.600000000000009
Cyclophosphamide,VCAP,3,0.014,0.29999999999999716
Cyclophosphamide,VCAP,4,0.014,8.200000000000003
Cyclophosphamide,VCAP,5,0.014,-5.400000000000006
Cyclophosphamide,VCAP,0,0.04,-4.400000000000006
Cyclophosphamide,VCAP,1,0.04,0.4000000000000057
Cyclophosphamide,VCAP,2,0.04,-9.600000000000009
Cyclophosphamide,VCAP,3,0.04,-3.200000000000003
Cyclophosphamide,VCAP,4,0.04,3.1000000000000085
Cyclophosphamide,VCAP,5,0.04,-1.7999999999999972
Cyclophosphamide,VCAP,0,0.12,-15.299999999999997
Cyclophosphamide,VCAP,1,0.12,0.7999999999999972
Cyclophosphamide,VCAP,2,0.12,-5.299999999999997
Cyclophosphamide,VCAP,3,0.12,-1.4999999999999858
Cyclophosphamide,VCAP,4,0.12,-4.099999999999994
Cyclophosphamide,VCAP,5,0.12,4.200000000000003
Cyclophosphamide,VCAP,0,0.37,-15.100000000000009
Cyclophosphamide,VCAP,1,0.37,-21.599999999999994
Cyclophosphamide,VCAP,2,0.37,-9.899999999999991
Cyclophosphamide,VCAP,3,0.37,-12.5
Cyclophosphamide,VCAP,4,0.37,1.2999999999999972
Cyclophosphamide,VCAP,5,0.37,-1.4000000000000057
Cyclophosphamide,VCAP,0,1.1,-3.0999999999999943
Cyclophosphamide,VCAP,1,1.1,7.8999999999999915
Cyclophosphamide,VCAP,2,1.1,-5.6000000000000085
Cyclophosphamide,VCAP,3,1.1,0.5
Cyclophosphamide,VCAP,4,1.1,-18.700000000000003
Cyclophosphamide,VCAP,5,1.1,-9.600000000000009
Cyclophosphamide,VCAP,0,3.4,-14.299999999999997
Cyclophosphamide,VCAP,1,3.4,-14.999999999999986
Cyclophosphamide,VCAP,2,3.4,-6.200000000000003
Cyclophosphamide,VCAP,3,3.4,-21.500000000000014
Cyclophosphamide,VCAP,4,3.4,-5.5
Cyclophosphamide,VCAP,5,3.4,4.5
Cyclophosphamide,VCAP,0,10.0,-9.5
Cyclophosphamide,VCAP,1,10.0,2.9000000000000057
Cyclophosphamide,VCAP,2,10.0,-23.799999999999997
Cyclophosphamide,VCAP,3,10.0,-19.39999999999999
Cyclophosphamide,VCAP,4,10.0,-12.599999999999994
Cyclophosphamide,VCAP,5,10.0,-4.0
Cyclophosphamide,ZR751,0,0.0045,28.099999999999994
Cyclophosphamide,ZR751,1,0.0045,0.7999999999999972
Cyclophosphamide,ZR751,2,0.0045,27.799999999999997
Cyclophosphamide,ZR751,3,0.0045,-4.800000000000011
Cyclophosphamide,ZR751,4,0.0045,13.0
Cyclophosphamide,ZR751,5,0.0045,10.5
Cyclophosphamide,ZR751,0,0.014,17.5
Cyclophosphamide,ZR751,1,0.014,20.5
Cyclophosphamide,ZR751,2,0.014,-0.6999999999999886
Cyclophosphamide,ZR751,3,0.014,-16.19999999999999
Cyclophosphamide,ZR751,4,0.014,23.900000000000006
Cyclophosphamide,ZR751,5,0.014,17.700000000000003
Cyclophosphamide,ZR751,0,0.04,11.799999999999997
Cyclophosphamide,ZR751,1,0.04,14.799999999999997
Cyclophosphamide,ZR751,2,0.04,1.2000000000000028
Cyclophosphamide,ZR751,3,0.04,4.299999999999997
Cyclophosphamide,ZR751,4,0.04,-0.09999999999999432
Cyclophosphamide,ZR751,5,0.04,-5.099999999999994
Cyclophosphamide,ZR751,0,0.12,15.200000000000003
Cyclophosphamide,ZR751,1,0.12,7.699999999999989
Cyclophosphamide,ZR751,2,0.12,-0.5999999999999943
Cyclophosphamide,ZR751,3,0.12,4.400000000000006
Cyclophosphamide,ZR751,4,0.12,9.200000000000003
Cyclophosphamide,ZR751,5,0.12,15.400000000000006
Cyclophosphamide,ZR751,0,0.37,-3.499999999999986
Cyclophosphamide,ZR751,1,0.37,-0.4999999999999858
Cyclophosphamide,ZR751,2,0.37,0.20000000000000284
Cyclophosphamide,ZR751,3,0.37,15.5
Cyclophosphamide,ZR751,4,0.37,-1.8999999999999915
Cyclophosphamide,ZR751,5,0.37,-12.700000000000003
Cyclophosphamide,ZR751,0,1.1,15.5
Cyclophosphamide,ZR751,1,1.1,14.200000000000003
Cyclophosphamide,ZR751,2,1.1,1.5999999999999943
Cyclophosphamide,ZR751,3,1.1,3.1000000000000085
Cyclophosphamide,ZR751,4,1.1,1.2000000000000028
Cyclophosphamide,ZR751,5,1.1,7.299999999999997
Cyclophosphamide,ZR751,0,3.4,1.5
Cyclophosphamide,ZR751,1,3.4,6.200000000000003
Cyclophosphamide,ZR751,2,3.4,-8.600000000000009
Cyclophosphamide,ZR751,3,3.4,3.200000000000003
Cyclophosphamide,ZR751,4,3.4,-2.0999999999999943
Cyclophosphamide,ZR751,5,3.4,9.200000000000003
Cyclophosphamide,ZR751,0,10.0,18.099999999999994
Cyclophosphamide,ZR751,1,10.0,7.099999999999994
Cyclophosphamide,ZR751,2,10.0,-36.30000000000001
Cyclophosphamide,ZR751,3,10.0,-12.5
Cyclophosphamide,ZR751,4,10.0,-12.299999999999997
Cyclophosphamide,ZR751,5,10.0,7.8999999999999915
Dasatinib,A2058,0,0.0014,-2.499999999999986
Dasatinib,A2058,1,0.0014,0.09999999999999432
Dasatinib,A2058,2,0.0014,-1.7999999999999972
Dasatinib,A2058,3,0.0014,-13.700000000000003
Dasatinib,A2058,4,0.0014,0.5999999999999943
Dasatinib,A2058,5,0.0014,-8.899999999999991
Dasatinib,A2058,0,0.004,4.1000000000000085
Dasatinib,A2058,1,0.004,1.0
Dasatinib,A2058,2,0.004,1.0999999999999943
Dasatinib,A2058,3,0.004,-4.5
Dasatinib,A2058,4,0.004,2.200000000000003
Dasatinib,A2058,5,0.004,-1.299999999999983
Dasatinib,A2058,0,0.012,17.900000000000006
Dasatinib,A2058,1,0.012,15.900000000000006
Dasatinib,A2058,2,0.012,4.400000000000006
Dasatinib,A2058,3,0.012,2.0
Dasatinib,A2058,4,0.012,13.799999999999997
Dasatinib,A2058,5,0.012,5.6000000000000085
Dasatinib,A2058,0,0.037000000000000005,7.699999999999989
Dasatinib,A2058,1,0.037000000000000005,10.200000000000003
Dasatinib,A2058,2,0.037000000000000005,89.4
Dasatinib,A2058,3,0.037000000000000005,7.0
Dasatinib,A2058,4,0.037000000000000005,11.5
Dasatinib,A2058,5,0.037000000000000005,17.599999999999994
Dasatinib,A2058,0,0.11,18.299999999999997
Dasatinib,A2058,1,0.11,9.200000000000003
Dasatinib,A2058,2,0.11,22.900000000000006
Dasatinib,A2058,3,0.11,6.5
Dasatinib,A2058,4,0.11,9.0
Dasatinib,A2058,5,0.11,28.700000000000003
Dasatinib,A2058,0,0.34,5.1000000000000085
Dasatinib,A2058,1,0.34,5.400000000000006
Dasatinib,A2058,2,0.34,38.6
Dasatinib,A2058,3,0.34,28.200000000000003
Dasatinib,A2058,4,0.34,15.299999999999997
Dasatinib,A2058,5,0.34,5.1000000000000085
Dasatinib,A2058,0,1.0,17.099999999999994
Dasatinib,A2058,1,1.0,-4.200000000000003
Dasatinib,A2058,2,1.0,4.200000000000003
Dasatinib,A2058,3,1.0,1.9000000000000057
Dasatinib,A2058,4,1.0,10.099999999999994
Dasatinib,A2058,5,1.0,-4.299999999999997
Dasatinib,A2058,0,3.0,17.099999999999994
Dasatinib,A2058,1,3.0,3.299999999999997
Dasatinib,A2058,2,3.0,26.200000000000003
Dasatinib,A2058,3,3.0,21.5
Dasatinib,A2058,4,3.0,4.800000000000011
Dasatinib,A2058,5,3.0,1.2999999999999972
Dasatinib,A2780,0,0.0014,-1.8999999999999915
Dasatinib,A2780,1,0.0014,3.6000000000000085
Dasatinib,A2780,2,0.0014,-1.4000000000000057
Dasatinib,A2780,3,0.0014,5.400000000000006
Dasatinib,A2780,4,0.0014,12.099999999999994
Dasatinib,A2780,5,0.0014,6.599999999999994
Dasatinib,A2780,0,0.004,5.900000000000006
Dasatinib,A2780,1,0.004,13.400000000000006
Dasatinib,A2780,2,0.004,8.399999999999991
Dasatinib,A2780,3,0.004,4.5
Dasatinib,A2780,4,0.004,14.900000000000006
Dasatinib,A2780,5,0.004,18.0
Dasatinib,A2780,0,0.012,17.299999999999997
Dasatinib,A2780,1,0.012,18.0
Dasatinib,A2780,2,0.012,28.799999999999997
Dasatinib,A2780,3,0.012,18.299999999999997
Dasatinib,A2780,4,0.012,32.900000000000006
Dasatinib,A2780,5,0.012,37.3
Dasatinib,A2780,0,0.037000000000000005,30.299999999999997
Dasatinib,A2780,1,0.037000000000000005,35.5
Dasatinib,A2780,2,0.037000000000000005,39.5
Dasatinib,A2780,3,0.037000000000000005,37.8
Dasatinib,A2780,4,0.037000000000000005,39.6
Dasatinib,A2780,5,0.037000000000000005,37.6
Dasatinib,A2780,0,0.11,52.1
Dasatinib,A2780,1,0.11,44.9
Dasatinib,A2780,2,0.11,41.6
Dasatinib,A2780,3,0.11,47.0
Dasatinib,A2780,4,0.11,47.599999999999994
Dasatinib,A2780,5,0.11,49.8
Dasatinib,A2780,0,0.34,41.29999999999999
Dasatinib,A2780,1,0.34,43.89999999999999
Dasatinib,A2780,2,0.34,44.3
Dasatinib,A2780,3,0.34,46.8
Dasatinib,A2780,4,0.34,42.00000000000001
Dasatinib,A2780,5,0.34,53.3
Dasatinib,A2780,0,1.0,34.099999999999994
Dasatinib,A2780,1,1.0,37.8
Dasatinib,A2780,2,1.0,31.5
Dasatinib,A2780,3,1.0,41.5
Dasatinib,A2780,4,1.0,37.2
Dasatinib,A2780,5,1.0,41.2
Dasatinib,A2780,0,3.0,33.900000000000006
Dasatinib,A2780,1,3.0,34.2
Dasatinib,A2780,2,3.0,25.0
Dasatinib,A2780,3,3.0,25.099999999999994
Dasatinib,A2780,4,3.0,17.599999999999994
Dasatinib,A2780,5,3.0,24.700000000000003
Dasatinib,A375,0,0.0014,-0.8999999999999915
Dasatinib,A375,1,0.0014,2.1000000000000085
Dasatinib,A375,2,0.0014,-10.299999999999997
Dasatinib,A375,3,0.0014,-5.90000000000002
Dasatinib,A375,4,0.0014,-7.0
Dasatinib,A375,5,0.0014,-9.299999999999997
Dasatinib,A375,0,0.004,-0.6999999999999886
Dasatinib,A375,1,0.004,10.200000000000003
Dasatinib,A375,2,0.004,-9.000000000000014
Dasatinib,A375,3,0.004,-2.299999999999997
Dasatinib,A375,4,0.004,-10.600000000000009
Dasatinib,A375,5,0.004,-8.0
Dasatinib,A375,0,0.012,4.299999999999997
Dasatinib,A375,1,0.012,16.299999999999997
Dasatinib,A375,2,0.012,-11.5
Dasatinib,A375,3,0.012,-2.8999999999999915
Dasatinib,A375,4,0.012,-0.29999999999998295
Dasatinib,A375,5,0.012,0.7999999999999972
Dasatinib,A375,0,0.037000000000000005,-0.20000000000000284
Dasatinib,A375,1,0.037000000000000005,6.200000000000003
Dasatinib,A375,2,0.037000000000000005,-9.200000000000003
Dasatinib,A375,3,0.037000000000000005,-4.6000000000000085
Dasatinib,A375,4,0.037000000000000005,-8.899999999999991
Dasatinib,A375,5,0.037000000000000005,-0.4999999999999858
Dasatinib,A375,0,0.11,-4.5
Dasatinib,A375,1,0.11,-5.5
Dasatinib,A375,2,0.11,2.5
Dasatinib,A375,3,0.11,4.299999999999997
Dasatinib,A375,4,0.11,5.400000000000006
Dasatinib,A375,5,0.11,2.9000000000000057
Dasatinib,A375,0,0.34,4.200000000000003
Dasatinib,A375,1,0.34,6.3999999999999915
Dasatinib,A375,2,0.34,23.200000000000003
Dasatinib,A375,3,0.34,24.0
Dasatinib,A375,4,0.34,2.299999999999997
Dasatinib,A375,5,0.34,13.400000000000006
Dasatinib,A375,0,1.0,18.400000000000006
Dasatinib,A375,1,1.0,14.700000000000003
Dasatinib,A375,2,1.0,23.900000000000006
Dasatinib,A375,3,1.0,25.799999999999997
Dasatinib,A375,4,1.0,36.3
Dasatinib,A375,5,1.0,37.0
Dasatinib,A375,0,3.0,49.8
Dasatinib,A375,1,3.0,53.699999999999996
Dasatinib,A375,2,3.0,55.199999999999996
Dasatinib,A375,3,3.0,51.4
Dasatinib,A375,4,3.0,51.800000000000004
Dasatinib,A375,5,3.0,57.1
Dasatinib,A427,0,0.0014,25.5
Dasatinib,A427,1,0.0014,8.799999999999997
Dasatinib,A427,2,0.0014,-5.400000000000006
Dasatinib,A427,0,0.004,32.5
Dasatinib,A427,1,0.004,39.900000000000006
Dasatinib,A427,2,0.004,18.099999999999994
Dasatinib,A427,0,0.012,35.7
Dasatinib,A427,1,0.012,32.7
Dasatinib,A427,2,0.012,24.5
Dasatinib,A427,0,0.037000000000000005,51.0
Dasatinib,A427,1,0.037000000000000005,29.799999999999997
Dasatinib,A427,2,0.037000000000000005,44.7
Dasatinib,A427,0,0.11,56.7
Dasatinib,A427,1,0.11,38.0
Dasatinib,A427,2,0.11,40.0
Dasatinib,A427,0,0.34,47.599999999999994
Dasatinib,A427,1,0.34,62.5
Dasatinib,A427,2,0.34,36.6
Dasatinib,A427,0,1.0,42.00000000000001
Dasatinib,A427,1,1.0,33.8
Dasatinib,A427,2,1.0,24.900000000000006
Dasatinib,A427,0,3.0,57.0
Dasatinib,A427,1,3.0,63.800000000000004
Dasatinib,A427,2,3.0,57.800000000000004
Dasatinib,CAOV3,0,0.0014,-16.5
Dasatinib,CAOV3,1,0.0014,14.700000000000003
Dasatinib,CAOV3,2,0.0014,-1.299999999999983
Dasatinib,CAOV3,3,0.0014,-7.299999999999997
Dasatinib,CAOV3,4,0.0014,-19.0
Dasatinib,CAOV3,5,0.0014,9.399999999999991
Dasatinib,CAOV3,0,0.004,18.400000000000006
Dasatinib,CAOV3,1,0.004,6.0
Dasatinib,CAOV3,2,0.004,2.799999999999997
Dasatinib,CAOV3,3,0.004,-19.19999999999999
Dasatinib,CAOV3,4,0.004,-4.5
Dasatinib,CAOV3,5,0.004,6.5
Dasatinib,CAOV3,0,0.012,33.599999999999994
Dasatinib,CAOV3,1,0.012,26.5
Dasatinib,CAOV3,2,0.012,23.5
Dasatinib,CAOV3,3,0.012,23.599999999999994
Dasatinib,CAOV3,4,0.012,18.599999999999994
Dasatinib,CAOV3,5,0.012,19.900000000000006
Dasatinib,CAOV3,0,0.037000000000000005,50.79999999999999
Dasatinib,CAOV3,1,0.037000000000000005,28.5
Dasatinib,CAOV3,2,0.037000000000000005,44.60000000000001
Dasatinib,CAOV3,3,0.037000000000000005,35.900000000000006
Dasatinib,CAOV3,4,0.037000000000000005,41.2
Dasatinib,CAOV3,5,0.037000000000000005,36.1
Dasatinib,CAOV3,0,0.11,56.29999999999999
Dasatinib,CAOV3,1,0.11,54.3
Dasatinib,CAOV3,2,0.11,57.5
Dasatinib,CAOV3,3,0.11,60.3
Dasatinib,CAOV3,4,0.11,54.5
Dasatinib,CAOV3,5,0.11,49.8
Dasatinib,CAOV3,0,0.34,57.2
Dasatinib,CAOV3,1,0.34,55.0
Dasatinib,CAOV3,2,0.34,52.6
Dasatinib,CAOV3,3,0.34,51.5
Dasatinib,CAOV3,4,0.34,49.8
Dasatinib,CAOV3,5,0.34,57.2
Dasatinib,CAOV3,0,1.0,52.7
Dasatinib,CAOV3,1,1.0,58.1
Dasatinib,CAOV3,2,1.0,49.5
Dasatinib,CAOV3,3,1.0,62.3
Dasatinib,CAOV3,4,1.0,53.4
Dasatinib,CAOV3,5,1.0,60.5
Dasatinib,CAOV3,0,3.0,55.5
Dasatinib,CAOV3,1,3.0,60.9
Dasatinib,CAOV3,2,3.0,57.29999999999999
Dasatinib,CAOV3,3,3.0,62.79999999999999
Dasatinib,CAOV3,4,3.0,60.699999999999996
Dasatinib,CAOV3,5,3.0,63.800000000000004
Dasatinib,COLO320DM,0,0.0014,-18.799999999999997
Dasatinib,COLO320DM,1,0.0014,-14.399999999999991
Dasatinib,COLO320DM,2,0.0014,-19.39999999999999
Dasatinib,COLO320DM,3,0.0014,-12.700000000000003
Dasatinib,COLO320DM,4,0.0014,6.3999999999999915
Dasatinib,COLO320DM,5,0.0014,1.9000000000000057
Dasatinib,COLO320DM,0,0.004,-14.099999999999994
Dasatinib,COLO320DM,1,0.004,1.0999999999999943
Dasatinib,COLO320DM,2,0.004,-11.400000000000006
Dasatinib,COLO320DM,3,0.004,-21.500000000000014
Dasatinib,COLO320DM,4,0.004,-17.40000000000002
Dasatinib,COLO320DM,5,0.004,16.799999999999997
Dasatinib,COLO320DM,0,0.012,-22.700000000000003
Dasatinib,COLO320DM,1,0.012,-3.8999999999999915
Dasatinib,COLO320DM,2,0.012,-0.5999999999999943
Dasatinib,COLO320DM,3,0.012,-9.800000000000011
Dasatinib,COLO320DM,4,0.012,-19.19999999999999
Dasatinib,COLO320DM,5,0.012,-7.099999999999994
Dasatinib,COLO320DM,0,0.037000000000000005,-14.199999999999989
Dasatinib,COLO320DM,1,0.037000000000000005,8.700000000000003
Dasatinib,COLO320DM,2,0.037000000000000005,-15.199999999999989
Dasatinib,COLO320DM,3,0.037000000000000005,-10.000000000000014
Dasatinib,COLO320DM,4,0.037000000000000005,-1.0999999999999943
Dasatinib,COLO320DM,5,0.037000000000000005,-10.299999999999997
Dasatinib,COLO320DM,0,0.11,-1.299999999999983
