Compound,Channel,Experiment,Dose,Response
Bortezomib,KPL1,0,0.00016999999999999999,1.031
Bortezomib,KPL1,1,0.00016999999999999999,0.92
Bortezomib,KPL1,2,0.00016999999999999999,0.972
Bortezomib,KPL1,3,0.00016999999999999999,1.046
Bortezomib,KPL1,4,0.00016999999999999999,1.115
Bortezomib,KPL1,5,0.00016999999999999999,1.053
Bortezomib,KPL1,0,0.0005,0.972
Bortezomib,KPL1,1,0.0005,1.1840000000000002
Bortezomib,KPL1,2,0.0005,1.014
Bortezomib,KPL1,3,0.0005,0.9640000000000001
Bortezomib,KPL1,4,0.0005,1.014
Bortezomib,KPL1,5,0.0005,0.9570000000000001
Bortezomib,KPL1,0,0.0015,1.1840000000000002
Bortezomib,KPL1,1,0.0015,1.131
Bortezomib,KPL1,2,0.0015,0.951
Bortezomib,KPL1,3,0.0015,1.12
Bortezomib,KPL1,4,0.0015,0.873
Bortezomib,KPL1,5,0.0015,0.867
Bortezomib,KPL1,0,0.0045,0.894
Bortezomib,KPL1,1,0.0045,0.84
Bortezomib,KPL1,2,0.0045,1.047
Bortezomib,KPL1,3,0.0045,0.84
Bortezomib,KPL1,4,0.0045,0.938
Bortezomib,KPL1,5,0.0045,0.948
Bortezomib,KPL1,0,0.013999999999999999,0.415
Bortezomib,KPL1,1,0.013999999999999999,0.44299999999999995
Bortezomib,KPL1,2,0.013999999999999999,0.424
Bortezomib,KPL1,3,0.013999999999999999,0.37799999999999995
Bortezomib,KPL1,4,0.013999999999999999,0.382
Bortezomib,KPL1,5,0.013999999999999999,0.34299999999999997
Bortezomib,KPL1,0,0.04,0.33299999999999996
Bortezomib,KPL1,1,0.04,0.38799999999999996
Bortezomib,KPL1,2,0.04,0.445
Bortezomib,KPL1,3,0.04,0.4
Bortezomib,KPL1,4,0.04,0.428
Bortezomib,KPL1,5,0.04,0.33
Bortezomib,LNCAP,0,1.9e-05,0.9359999999999999
Bortezomib,LNCAP,1,1.9e-05,1.105
Bortezomib,LNCAP,2,1.9e-05,1.074
Bortezomib,LNCAP,3,1.9e-05,1.064
Bortezomib,LNCAP,4,1.9e-05,1.229
Bortezomib,LNCAP,5,1.9e-05,0.9670000000000001
Bortezomib,LNCAP,0,5.5e-05,1.265
Bortezomib,LNCAP,1,5.5e-05,0.9940000000000001
Bortezomib,LNCAP,2,5.5e-05,0.763
Bortezomib,LNCAP,3,5.5e-05,1.005
Bortezomib,LNCAP,4,5.5e-05,0.795
Bortezomib,LNCAP,5,5.5e-05,1.194
Bortezomib,LNCAP,0,0.00016999999999999999,1.557
Bortezomib,LNCAP,1,0.00016999999999999999,1.139
Bortezomib,LNCAP,2,0.00016999999999999999,1.1179999999999999
Bortezomib,LNCAP,3,0.00016999999999999999,1.126
Bortezomib,LNCAP,4,0.00016999999999999999,1.5119999999999998
Bortezomib,LNCAP,5,0.00016999999999999999,0.713
Bortezomib,LNCAP,0,0.0005,1.128
Bortezomib,LNCAP,1,0.0005,1.2229999999999999
Bortezomib,LNCAP,2,0.0005,1.072
Bortezomib,LNCAP,3,0.0005,1.319
Bortezomib,LNCAP,4,0.0005,0.75
Bortezomib,LNCAP,5,0.0005,0.608
Bortezomib,LNCAP,0,0.0015,1.212
Bortezomib,LNCAP,1,0.0015,0.81
Bortezomib,LNCAP,2,0.0015,1.124
Bortezomib,LNCAP,3,0.0015,1.057
Bortezomib,LNCAP,4,0.0015,0.81
Bortezomib,LNCAP,5,0.0015,0.662
Bortezomib,LNCAP,0,0.0045,1.176
Bortezomib,LNCAP,1,0.0045,0.557
Bortezomib,LNCAP,2,0.0045,0.6809999999999999
Bortezomib,LNCAP,3,0.0045,0.364
Bortezomib,LNCAP,4,0.0045,0.342
Bortezomib,LNCAP,5,0.0045,0.6629999999999999
Bortezomib,LNCAP,0,0.013999999999999999,0.068
Bortezomib,LNCAP,1,0.013999999999999999,0.19699999999999998
Bortezomib,LNCAP,2,0.013999999999999999,0.027999999999999997
Bortezomib,LNCAP,3,0.013999999999999999,0.02
Bortezomib,LNCAP,4,0.013999999999999999,0.022000000000000002
Bortezomib,LNCAP,5,0.013999999999999999,0.028999999999999998
Bortezomib,LNCAP,0,0.04,0.012
Bortezomib,LNCAP,1,0.04,0.005
Bortezomib,LNCAP,2,0.04,0.013000000000000001
Bortezomib,LNCAP,3,0.04,0.006999999999999999
Bortezomib,LNCAP,4,0.04,0.01
Bortezomib,LNCAP,5,0.04,0.005
Bortezomib,LOVO,0,1.9e-05,0.8640000000000001
Bortezomib,LOVO,1,1.9e-05,0.765
Bortezomib,LOVO,2,1.9e-05,0.976
Bortezomib,LOVO,3,1.9e-05,1.138
Bortezomib,LOVO,4,1.9e-05,0.892
Bortezomib,LOVO,5,1.9e-05,1.018
Bortezomib,LOVO,0,5.5e-05,0.9490000000000001
Bortezomib,LOVO,1,5.5e-05,1.2770000000000001
Bortezomib,LOVO,2,5.5e-05,0.965
Bortezomib,LOVO,3,5.5e-05,1.1320000000000001
Bortezomib,LOVO,4,5.5e-05,0.816
Bortezomib,LOVO,5,5.5e-05,0.956
Bortezomib,LOVO,0,0.00016999999999999999,0.6940000000000001
Bortezomib,LOVO,1,0.00016999999999999999,1.104
Bortezomib,LOVO,2,0.00016999999999999999,0.877
Bortezomib,LOVO,3,0.00016999999999999999,1.015
Bortezomib,LOVO,4,0.00016999999999999999,0.9359999999999999
Bortezomib,LOVO,5,0.00016999999999999999,1.12
Bortezomib,LOVO,0,0.0005,1.0
Bortezomib,LOVO,1,0.0005,0.9159999999999999
Bortezomib,LOVO,2,0.0005,0.929
Bortezomib,LOVO,3,0.0005,1.111
Bortezomib,LOVO,4,0.0005,0.631
Bortezomib,LOVO,5,0.0005,0.875
Bortezomib,LOVO,0,0.0015,1.275
Bortezomib,LOVO,1,0.0015,0.941
Bortezomib,LOVO,2,0.0015,0.816
Bortezomib,LOVO,3,0.0015,1.186
Bortezomib,LOVO,4,0.0015,0.855
Bortezomib,LOVO,5,0.0015,1.001
Bortezomib,LOVO,0,0.0045,0.745
Bortezomib,LOVO,1,0.0045,0.8759999999999999
Bortezomib,LOVO,2,0.0045,0.614
Bortezomib,LOVO,3,0.0045,0.852
Bortezomib,LOVO,4,0.0045,0.767
Bortezomib,LOVO,5,0.0045,0.604
Bortezomib,LOVO,0,0.013999999999999999,0.02
Bortezomib,LOVO,1,0.013999999999999999,0.027000000000000003
Bortezomib,LOVO,2,0.013999999999999999,0.022000000000000002
Bortezomib,LOVO,3,0.013999999999999999,0.022000000000000002
Bortezomib,LOVO,4,0.013999999999999999,0.018000000000000002
Bortezomib,LOVO,5,0.013999999999999999,0.017
Bortezomib,LOVO,0,0.04,0.005
Bortezomib,LOVO,1,0.04,0.004
Bortezomib,LOVO,2,0.04,0.009000000000000001
Bortezomib,LOVO,3,0.04,0.008
Bortezomib,LOVO,4,0.04,0.003
Bortezomib,LOVO,5,0.04,0.006999999999999999
Bortezomib,MDAMB436,0,1.9e-05,0.946
Bortezomib,MDAMB436,1,1.9e-05,1.103
Bortezomib,MDAMB436,2,1.9e-05,1.022
Bortezomib,MDAMB436,3,1.9e-05,1.033
Bortezomib,MDAMB436,4,1.9e-05,1.052
Bortezomib,MDAMB436,5,1.9e-05,0.985
Bortezomib,MDAMB436,0,5.5e-05,1.138
Bortezomib,MDAMB436,1,5.5e-05,1.01
Bortezomib,MDAMB436,2,5.5e-05,1.045
Bortezomib,MDAMB436,3,5.5e-05,1.069
Bortezomib,MDAMB436,4,5.5e-05,1.053
Bortezomib,MDAMB436,5,5.5e-05,1.2670000000000001
Bortezomib,MDAMB436,0,0.00016999999999999999,1.159
Bortezomib,MDAMB436,1,0.00016999999999999999,1.028
Bortezomib,MDAMB436,2,0.00016999999999999999,0.9440000000000001
Bortezomib,MDAMB436,3,0.00016999999999999999,0.9790000000000001
Bortezomib,MDAMB436,4,0.00016999999999999999,0.976
Bortezomib,MDAMB436,5,0.00016999999999999999,1.088
Bortezomib,MDAMB436,0,0.0005,1.054
Bortezomib,MDAMB436,1,0.0005,1.148
Bortezomib,MDAMB436,2,0.0005,0.9620000000000001
Bortezomib,MDAMB436,3,0.0005,1.028
Bortezomib,MDAMB436,4,0.0005,0.975
Bortezomib,MDAMB436,5,0.0005,1.053
Bortezomib,MDAMB436,0,0.0015,0.9440000000000001
Bortezomib,MDAMB436,1,0.0015,0.977
Bortezomib,MDAMB436,2,0.0015,1.057
Bortezomib,MDAMB436,3,0.0015,1.0190000000000001
Bortezomib,MDAMB436,4,0.0015,0.875
Bortezomib,MDAMB436,5,0.0015,0.855
Bortezomib,MDAMB436,0,0.0045,0.4
Bortezomib,MDAMB436,1,0.0045,0.598
Bortezomib,MDAMB436,2,0.0045,0.368
Bortezomib,MDAMB436,3,0.0045,0.449
Bortezomib,MDAMB436,4,0.0045,0.449
Bortezomib,MDAMB436,5,0.0045,0.35600000000000004
Bortezomib,MDAMB436,0,0.013999999999999999,0.042
Bortezomib,MDAMB436,1,0.013999999999999999,0.031
Bortezomib,MDAMB436,2,0.013999999999999999,0.035
Bortezomib,MDAMB436,3,0.013999999999999999,0.033
Bortezomib,MDAMB436,4,0.013999999999999999,0.026000000000000002
Bortezomib,MDAMB436,5,0.013999999999999999,0.033
Bortezomib,MDAMB436,0,0.04,0.02
Bortezomib,MDAMB436,1,0.04,0.028999999999999998
Bortezomib,MDAMB436,2,0.04,0.028999999999999998
Bortezomib,MDAMB436,3,0.04,0.025
Bortezomib,MDAMB436,4,0.04,0.023
Bortezomib,MDAMB436,5,0.04,0.024
Bortezomib,MSTO,0,1.9e-05,0.568
Bortezomib,MSTO,1,1.9e-05,1.263
Bortezomib,MSTO,2,1.9e-05,0.856
Bortezomib,MSTO,3,1.9e-05,1.315
Bortezomib,MSTO,4,1.9e-05,0.9420000000000001
Bortezomib,MSTO,5,1.9e-05,1.1159999999999999
Bortezomib,MSTO,0,5.5e-05,0.9990000000000001
Bortezomib,MSTO,1,5.5e-05,1.016
Bortezomib,MSTO,2,5.5e-05,1.015
Bortezomib,MSTO,3,5.5e-05,0.856
Bortezomib,MSTO,4,5.5e-05,1.089
Bortezomib,MSTO,5,5.5e-05,1.175
Bortezomib,MSTO,0,0.00016999999999999999,1.082
Bortezomib,MSTO,1,0.00016999999999999999,1.0590000000000002
Bortezomib,MSTO,2,0.00016999999999999999,0.991
Bortezomib,MSTO,3,0.00016999999999999999,0.493
Bortezomib,MSTO,4,0.00016999999999999999,0.972
Bortezomib,MSTO,5,0.00016999999999999999,1.2990000000000002
Bortezomib,MSTO,0,0.0005,0.905
Bortezomib,MSTO,1,0.0005,0.743
Bortezomib,MSTO,2,0.0005,1.005
Bortezomib,MSTO,3,0.0005,1.3219999999999998
Bortezomib,MSTO,4,0.0005,0.8540000000000001
Bortezomib,MSTO,5,0.0005,1.168
Bortezomib,MSTO,0,0.0015,0.8640000000000001
Bortezomib,MSTO,1,0.0015,1.1420000000000001
Bortezomib,MSTO,2,0.0015,1.109
Bortezomib,MSTO,3,0.0015,1.2770000000000001
Bortezomib,MSTO,4,0.0015,0.76
Bortezomib,MSTO,5,0.0015,0.7040000000000001
Bortezomib,MSTO,0,0.0045,0.991
Bortezomib,MSTO,1,0.0045,1.081
Bortezomib,MSTO,2,0.0045,0.9490000000000001
Bortezomib,MSTO,3,0.0045,1.025
Bortezomib,MSTO,4,0.0045,1.004
Bortezomib,MSTO,5,0.0045,1.123
Bortezomib,MSTO,0,0.013999999999999999,0.002
Bortezomib,MSTO,1,0.013999999999999999,0.002
Bortezomib,MSTO,2,0.013999999999999999,0.003
Bortezomib,MSTO,3,0.013999999999999999,0.002
Bortezomib,MSTO,4,0.013999999999999999,0.001
Bortezomib,MSTO,5,0.013999999999999999,0.001
Bortezomib,MSTO,0,0.04,0.001
Bortezomib,MSTO,1,0.04,0.001
Bortezomib,MSTO,2,0.04,0.002
Bortezomib,MSTO,3,0.04,0.002
Bortezomib,MSTO,4,0.04,0.002
Bortezomib,MSTO,5,0.04,0.001
Bortezomib,NCIH1650,0,1.9e-05,0.9209999999999999
Bortezomib,NCIH1650,1,1.9e-05,1.045
Bortezomib,NCIH1650,2,1.9e-05,1.052
Bortezomib,NCIH1650,3,1.9e-05,0.98
Bortezomib,NCIH1650,4,1.9e-05,0.915
Bortezomib,NCIH1650,5,1.9e-05,1.013
Bortezomib,NCIH1650,0,5.5e-05,1.042
Bortezomib,NCIH1650,1,5.5e-05,1.1
Bortezomib,NCIH1650,2,5.5e-05,0.9590000000000001
Bortezomib,NCIH1650,3,5.5e-05,1.042
Bortezomib,NCIH1650,4,5.5e-05,1.06
Bortezomib,NCIH1650,5,5.5e-05,1.0090000000000001
Bortezomib,NCIH1650,0,0.00016999999999999999,0.956
Bortezomib,NCIH1650,1,0.00016999999999999999,0.946
Bortezomib,NCIH1650,2,0.00016999999999999999,1.026
Bortezomib,NCIH1650,3,0.00016999999999999999,1.044
Bortezomib,NCIH1650,4,0.00016999999999999999,0.9690000000000001
Bortezomib,NCIH1650,5,0.00016999999999999999,0.9990000000000001
Bortezomib,NCIH1650,0,0.0005,1.065
Bortezomib,NCIH1650,1,0.0005,1.11
Bortezomib,NCIH1650,2,0.0005,0.861
Bortezomib,NCIH1650,3,0.0005,1.041
Bortezomib,NCIH1650,4,0.0005,1.041
Bortezomib,NCIH1650,5,0.0005,1.04
Bortezomib,NCIH1650,0,0.0015,0.737
Bortezomib,NCIH1650,1,0.0015,0.503
Bortezomib,NCIH1650,2,0.0015,0.7759999999999999
Bortezomib,NCIH1650,3,0.0015,0.6509999999999999
Bortezomib,NCIH1650,4,0.0015,0.5429999999999999
Bortezomib,NCIH1650,5,0.0015,0.45299999999999996
Bortezomib,NCIH1650,0,0.0045,0.057999999999999996
Bortezomib,NCIH1650,1,0.0045,0.063
Bortezomib,NCIH1650,2,0.0045,0.10099999999999999
Bortezomib,NCIH1650,3,0.0045,0.069
Bortezomib,NCIH1650,4,0.0045,0.075
Bortezomib,NCIH1650,5,0.0045,0.067
Bortezomib,NCIH1650,0,0.013999999999999999,0.087
Bortezomib,NCIH1650,1,0.013999999999999999,0.079
Bortezomib,NCIH1650,2,0.013999999999999999,0.062
Bortezomib,NCIH1650,3,0.013999999999999999,0.040999999999999995
Bortezomib,NCIH1650,4,0.013999999999999999,0.048
Bortezomib,NCIH1650,5,0.013999999999999999,0.04
Bortezomib,NCIH1650,0,0.04,0.024
Bortezomib,NCIH1650,1,0.04,0.037000000000000005
Bortezomib,NCIH1650,2,0.04,0.023
Bortezomib,NCIH1650,3,0.04,0.03
Bortezomib,NCIH1650,4,0.04,0.026000000000000002
Bortezomib,NCIH1650,5,0.04,0.024
Bortezomib,NCIH2122,0,1.9e-05,1.055
Bortezomib,NCIH2122,1,1.9e-05,0.934
Bortezomib,NCIH2122,2,1.9e-05,1.0859999999999999
Bortezomib,NCIH2122,3,1.9e-05,1.14
Bortezomib,NCIH2122,4,1.9e-05,1.067
Bortezomib,NCIH2122,5,1.9e-05,0.9490000000000001
Bortezomib,NCIH2122,0,5.5e-05,1.135
Bortezomib,NCIH2122,1,5.5e-05,1.0859999999999999
Bortezomib,NCIH2122,2,5.5e-05,0.988
Bortezomib,NCIH2122,3,5.5e-05,0.978
Bortezomib,NCIH2122,4,5.5e-05,1.012
Bortezomib,NCIH2122,5,5.5e-05,0.981
Bortezomib,NCIH2122,0,0.00016999999999999999,1.0270000000000001
Bortezomib,NCIH2122,1,0.00016999999999999999,0.975
Bortezomib,NCIH2122,2,0.00016999999999999999,1.01
Bortezomib,NCIH2122,3,0.00016999999999999999,0.9540000000000001
Bortezomib,NCIH2122,4,0.00016999999999999999,0.977
Bortezomib,NCIH2122,5,0.00016999999999999999,1.048
Bortezomib,NCIH2122,0,0.0005,1.131
Bortezomib,NCIH2122,1,0.0005,0.972
Bortezomib,NCIH2122,2,0.0005,1.0959999999999999
Bortezomib,NCIH2122,3,0.0005,0.973
Bortezomib,NCIH2122,4,0.0005,0.971
Bortezomib,NCIH2122,5,0.0005,0.963
Bortezomib,NCIH2122,0,0.0015,1.052
Bortezomib,NCIH2122,1,0.0015,1.051
Bortezomib,NCIH2122,2,0.0015,1.0190000000000001
Bortezomib,NCIH2122,3,0.0015,0.991
Bortezomib,NCIH2122,4,0.0015,0.9109999999999999
Bortezomib,NCIH2122,5,0.0015,0.9079999999999999
Bortezomib,NCIH2122,0,0.0045,1.102
Bortezomib,NCIH2122,1,0.0045,1.056
Bortezomib,NCIH2122,2,0.0045,1.01
Bortezomib,NCIH2122,3,0.0045,1.001
Bortezomib,NCIH2122,4,0.0045,0.8240000000000001
Bortezomib,NCIH2122,5,0.0045,0.9009999999999999
Bortezomib,NCIH2122,0,0.013999999999999999,0.166
Bortezomib,NCIH2122,1,0.013999999999999999,0.127
Bortezomib,NCIH2122,2,0.013999999999999999,0.159
Bortezomib,NCIH2122,3,0.013999999999999999,0.16399999999999998
Bortezomib,NCIH2122,4,0.013999999999999999,0.083
Bortezomib,NCIH2122,5,0.013999999999999999,0.095
Bortezomib,NCIH2122,0,0.04,0.032
Bortezomib,NCIH2122,1,0.04,0.038
Bortezomib,NCIH2122,2,0.04,0.044000000000000004
Bortezomib,NCIH2122,3,0.04,0.048
Bortezomib,NCIH2122,4,0.04,0.028999999999999998
Bortezomib,NCIH2122,5,0.04,0.040999999999999995
Bortezomib,NCIH23,0,1.9e-05,0.985
Bortezomib,NCIH23,1,1.9e-05,1.025
Bortezomib,NCIH23,2,1.9e-05,1.172
Bortezomib,NCIH23,3,1.9e-05,1.095
Bortezomib,NCIH23,4,1.9e-05,1.08
Bortezomib,NCIH23,5,1.9e-05,1.044
Bortezomib,NCIH23,0,5.5e-05,0.8490000000000001
Bortezomib,NCIH23,1,5.5e-05,1.0290000000000001
Bortezomib,NCIH23,2,5.5e-05,1.097
Bortezomib,NCIH23,3,5.5e-05,1.01
Bortezomib,NCIH23,4,5.5e-05,0.9359999999999999
Bortezomib,NCIH23,5,5.5e-05,0.97
Bortezomib,NCIH23,0,0.00016999999999999999,1.018
Bortezomib,NCIH23,1,0.00016999999999999999,0.9109999999999999
Bortezomib,NCIH23,2,0.00016999999999999999,0.9470000000000001
Bortezomib,NCIH23,3,0.00016999999999999999,0.973
Bortezomib,NCIH23,4,0.00016999999999999999,1.088
Bortezomib,NCIH23,5,0.00016999999999999999,1.073
Bortezomib,NCIH23,0,0.0005,1.0270000000000001
Bortezomib,NCIH23,1,0.0005,0.973
Bortezomib,NCIH23,2,0.0005,1.004
Bortezomib,NCIH23,3,0.0005,0.924
Bortezomib,NCIH23,4,0.0005,1.0
Bortezomib,NCIH23,5,0.0005,0.875
Bortezomib,NCIH23,0,0.0015,0.9259999999999999
Bortezomib,NCIH23,1,0.0015,0.897
Bortezomib,NCIH23,2,0.0015,1.005
Bortezomib,NCIH23,3,0.0015,1.1
Bortezomib,NCIH23,4,0.0015,1.056
Bortezomib,NCIH23,5,0.0015,0.884
Bortezomib,NCIH23,0,0.0045,0.309
Bortezomib,NCIH23,1,0.0045,0.56
Bortezomib,NCIH23,2,0.0045,0.54
Bortezomib,NCIH23,3,0.0045,0.503
Bortezomib,NCIH23,4,0.0045,0.405
Bortezomib,NCIH23,5,0.0045,0.365
Bortezomib,NCIH23,0,0.013999999999999999,0.040999999999999995
Bortezomib,NCIH23,1,0.013999999999999999,0.049
Bortezomib,NCIH23,2,0.013999999999999999,0.043
Bortezomib,NCIH23,3,0.013999999999999999,0.040999999999999995
Bortezomib,NCIH23,4,0.013999999999999999,0.046
Bortezomib,NCIH23,5,0.013999999999999999,0.044000000000000004
Bortezomib,NCIH23,0,0.04,0.017
Bortezomib,NCIH23,1,0.04,0.01
Bortezomib,NCIH23,2,0.04,0.02
Bortezomib,NCIH23,3,0.04,0.013000000000000001
Bortezomib,NCIH23,4,0.04,0.016
Bortezomib,NCIH23,5,0.04,0.015
Bortezomib,NCIH460,0,1.9e-05,0.862
Bortezomib,NCIH460,1,1.9e-05,0.905
Bortezomib,NCIH460,2,1.9e-05,1.05
Bortezomib,NCIH460,3,1.9e-05,0.9420000000000001
Bortezomib,NCIH460,4,1.9e-05,1.0490000000000002
Bortezomib,NCIH460,5,1.9e-05,1.02
Bortezomib,NCIH460,0,5.5e-05,0.98
Bortezomib,NCIH460,1,5.5e-05,1.0
Bortezomib,NCIH460,2,5.5e-05,0.861
Bortezomib,NCIH460,3,5.5e-05,0.865
Bortezomib,NCIH460,4,5.5e-05,1.033
Bortezomib,NCIH460,5,5.5e-05,0.945
Bortezomib,NCIH460,0,0.00016999999999999999,0.8909999999999999
Bortezomib,NCIH460,1,0.00016999999999999999,0.865
Bortezomib,NCIH460,2,0.00016999999999999999,1.044
Bortezomib,NCIH460,3,0.00016999999999999999,0.9640000000000001
Bortezomib,NCIH460,4,0.00016999999999999999,0.993
Bortezomib,NCIH460,5,0.00016999999999999999,0.963
Bortezomib,NCIH460,0,0.0005,1.014
Bortezomib,NCIH460,1,0.0005,1.011
Bortezomib,NCIH460,2,0.0005,0.986
Bortezomib,NCIH460,3,0.0005,0.941
Bortezomib,NCIH460,4,0.0005,0.9640000000000001
Bortezomib,NCIH460,5,0.0005,0.9470000000000001
Bortezomib,NCIH460,0,0.0015,1.025
Bortezomib,NCIH460,1,0.0015,1.073
Bortezomib,NCIH460,2,0.0015,1.036
Bortezomib,NCIH460,3,0.0015,1.021
Bortezomib,NCIH460,4,0.0015,0.993
Bortezomib,NCIH460,5,0.0015,0.884
Bortezomib,NCIH460,0,0.0045,0.966
Bortezomib,NCIH460,1,0.0045,0.879
Bortezomib,NCIH460,2,0.0045,0.986
Bortezomib,NCIH460,3,0.0045,1.043
Bortezomib,NCIH460,4,0.0045,0.9690000000000001
Bortezomib,NCIH460,5,0.0045,0.982
Bortezomib,NCIH460,0,0.013999999999999999,0.34600000000000003
Bortezomib,NCIH460,1,0.013999999999999999,0.294
Bortezomib,NCIH460,2,0.013999999999999999,0.284
Bortezomib,NCIH460,3,0.013999999999999999,0.242
Bortezomib,NCIH460,4,0.013999999999999999,0.209
Bortezomib,NCIH460,5,0.013999999999999999,0.19399999999999998
Bortezomib,NCIH460,0,0.04,0.01
Bortezomib,NCIH460,1,0.04,0.01
Bortezomib,NCIH460,2,0.04,0.021
Bortezomib,NCIH460,3,0.04,0.011000000000000001
Bortezomib,NCIH460,4,0.04,0.017
Bortezomib,NCIH460,5,0.04,0.012
Bortezomib,NCIH520,0,1.9e-05,0.7709999999999999
Bortezomib,NCIH520,1,1.9e-05,0.985
Bortezomib,NCIH520,2,1.9e-05,0.26
Bortezomib,NCIH520,3,1.9e-05,1.053
Bortezomib,NCIH520,4,1.9e-05,0.915
Bortezomib,NCIH520,5,1.9e-05,0.951
Bortezomib,NCIH520,0,5.5e-05,1.188
Bortezomib,NCIH520,1,5.5e-05,0.986
Bortezomib,NCIH520,2,5.5e-05,1.209
Bortezomib,NCIH520,3,5.5e-05,0.9570000000000001
Bortezomib,NCIH520,4,5.5e-05,1.073
Bortezomib,NCIH520,5,5.5e-05,1.082
Bortezomib,NCIH520,0,0.00016999999999999999,0.866
Bortezomib,NCIH520,1,0.00016999999999999999,1.067
Bortezomib,NCIH520,2,0.00016999999999999999,0.726
Bortezomib,NCIH520,3,0.00016999999999999999,0.932
Bortezomib,NCIH520,4,0.00016999999999999999,1.173
Bortezomib,NCIH520,5,0.00016999999999999999,0.997
Bortezomib,NCIH520,0,0.0005,0.9520000000000001
Bortezomib,NCIH520,1,0.0005,0.997
Bortezomib,NCIH520,2,0.0005,0.917
Bortezomib,NCIH520,3,0.0005,1.107
Bortezomib,NCIH520,4,0.0005,0.937
Bortezomib,NCIH520,5,0.0005,0.865
Bortezomib,NCIH520,0,0.0015,0.8029999999999999
Bortezomib,NCIH520,1,0.0015,1.095
Bortezomib,NCIH520,2,0.0015,1.0759999999999998
Bortezomib,NCIH520,3,0.0015,1.01
Bortezomib,NCIH520,4,0.0015,1.141
Bortezomib,NCIH520,5,0.0015,0.835
Bortezomib,NCIH520,0,0.0045,0.18899999999999997
Bortezomib,NCIH520,1,0.0045,0.257
Bortezomib,NCIH520,2,0.0045,0.3
Bortezomib,NCIH520,3,0.0045,0.163
Bortezomib,NCIH520,4,0.0045,0.174
Bortezomib,NCIH520,5,0.0045,0.174
Bortezomib,NCIH520,0,0.013999999999999999,0.026000000000000002
Bortezomib,NCIH520,1,0.013999999999999999,0.02
Bortezomib,NCIH520,2,0.013999999999999999,0.026000000000000002
Bortezomib,NCIH520,3,0.013999999999999999,0.031
Bortezomib,NCIH520,4,0.013999999999999999,0.027000000000000003
Bortezomib,NCIH520,5,0.013999999999999999,0.017
Bortezomib,NCIH520,0,0.04,0.027999999999999997
Bortezomib,NCIH520,1,0.04,0.034
Bortezomib,NCIH520,2,0.04,0.03
Bortezomib,NCIH520,3,0.04,0.03
Bortezomib,NCIH520,4,0.04,0.048
Bortezomib,NCIH520,5,0.04,0.032
Bortezomib,OCUBM,0,1.9e-05,1.069
Bortezomib,OCUBM,1,1.9e-05,1.084
Bortezomib,OCUBM,2,1.9e-05,0.955
Bortezomib,OCUBM,3,1.9e-05,1.229
Bortezomib,OCUBM,4,1.9e-05,0.941
Bortezomib,OCUBM,5,1.9e-05,0.945
Bortezomib,OCUBM,0,5.5e-05,0.813
Bortezomib,OCUBM,1,5.5e-05,1.079
Bortezomib,OCUBM,2,5.5e-05,1.004
Bortezomib,OCUBM,3,5.5e-05,1.047
Bortezomib,OCUBM,4,5.5e-05,1.102
Bortezomib,OCUBM,5,5.5e-05,0.946
Bortezomib,OCUBM,0,0.00016999999999999999,1.035
Bortezomib,OCUBM,1,0.00016999999999999999,1.042
Bortezomib,OCUBM,2,0.00016999999999999999,0.9740000000000001
Bortezomib,OCUBM,3,0.00016999999999999999,0.991
Bortezomib,OCUBM,4,0.00016999999999999999,0.885
Bortezomib,OCUBM,5,0.00016999999999999999,1.0190000000000001
Bortezomib,OCUBM,0,0.0005,0.9
Bortezomib,OCUBM,1,0.0005,0.991
Bortezomib,OCUBM,2,0.0005,1.12
Bortezomib,OCUBM,3,0.0005,1.035
Bortezomib,OCUBM,4,0.0005,0.9590000000000001
Bortezomib,OCUBM,5,0.0005,0.945
Bortezomib,OCUBM,0,0.0015,0.985
Bortezomib,OCUBM,1,0.0015,1.054
Bortezomib,OCUBM,2,0.0015,1.1420000000000001
Bortezomib,OCUBM,3,0.0015,1.095
Bortezomib,OCUBM,4,0.0015,0.736
Bortezomib,OCUBM,5,0.0015,0.789
Bortezomib,OCUBM,0,0.0045,0.185
Bortezomib,OCUBM,1,0.0045,0.297
Bortezomib,OCUBM,2,0.0045,0.37200000000000005
Bortezomib,OCUBM,3,0.0045,0.253
Bortezomib,OCUBM,4,0.0045,0.20199999999999999
Bortezomib,OCUBM,5,0.0045,0.244
Bortezomib,OCUBM,0,0.013999999999999999,0.012
Bortezomib,OCUBM,1,0.013999999999999999,0.016
Bortezomib,OCUBM,2,0.013999999999999999,0.019
Bortezomib,OCUBM,3,0.013999999999999999,0.019
Bortezomib,OCUBM,4,0.013999999999999999,0.006999999999999999
Bortezomib,OCUBM,5,0.013999999999999999,0.009000000000000001
Bortezomib,OCUBM,0,0.04,0.002
Bortezomib,OCUBM,1,0.04,0.002
Bortezomib,OCUBM,2,0.04,0.003
Bortezomib,OCUBM,3,0.04,0.003
Bortezomib,OCUBM,4,0.04,0.002
Bortezomib,OCUBM,5,0.04,0.002
Bortezomib,OV90,0,1.9e-05,0.985
Bortezomib,OV90,1,1.9e-05,1.002
Bortezomib,OV90,2,1.9e-05,1.064
Bortezomib,OV90,3,1.9e-05,1.018
Bortezomib,OV90,4,1.9e-05,1.097
Bortezomib,OV90,5,1.9e-05,1.011
Bortezomib,OV90,0,5.5e-05,1.0070000000000001
