Name,drug_a_name,drug_b_name,cell_line,synergy,fold,cl_fold,drug_fold,new_drug_fold,random_fold,cluster
BORTEZOMIB_SN-38_A427,BORTEZOMIB,SN-38,A427,-9.759148724,2.0,3,2.0,0.0,1.0,0
BORTEZOMIB_SORAFENIB_A427,BORTEZOMIB,SORAFENIB,A427,-0.51958745,1.0,3,2.0,0.0,2.0,0
BORTEZOMIB_TOPOTECAN_A427,BORTEZOMIB,TOPOTECAN,A427,-0.005490045,3.0,3,2.0,0.0,3.0,0
CARBOPLATIN_ABT-888_A427,CARBOPLATIN,ABT-888,A427,-9.082147286,1.0,3,2.0,1.0,4.0,0
CARBOPLATIN_AZD1775_A427,CARBOPLATIN,AZD1775,A427,2.405043197,0.0,3,2.0,0.0,1.0,0
CARBOPLATIN_BEZ-235_A427,CARBOPLATIN,BEZ-235,A427,15.63519202,2.0,3,2.0,1.0,4.0,0
CARBOPLATIN_BORTEZOMIB_A427,CARBOPLATIN,BORTEZOMIB,A427,-7.195475802000001,1.0,3,2.0,0.0,4.0,0
CARBOPLATIN_DASATINIB_A427,CARBOPLATIN,DASATINIB,A427,32.28492491,0.0,3,2.0,1.0,0.0,0
CARBOPLATIN_DINACICLIB_A427,CARBOPLATIN,DINACICLIB,A427,-10.53552869,1.0,3,2.0,1.0,2.0,0
CARBOPLATIN_ERLOTINIB_A427,CARBOPLATIN,ERLOTINIB,A427,0.980395893,0.0,3,2.0,1.0,4.0,0
CARBOPLATIN_GELDANAMYCIN_A427,CARBOPLATIN,GELDANAMYCIN,A427,-7.396824764,1.0,3,2.0,1.0,2.0,0
CARBOPLATIN_L778123_A427,CARBOPLATIN,L778123,A427,8.89030204,3.0,3,2.0,1.0,0.0,0
CARBOPLATIN_LAPATINIB_A427,CARBOPLATIN,LAPATINIB,A427,-15.05626094,4.0,3,2.0,1.0,3.0,0
CARBOPLATIN_MK-2206_A427,CARBOPLATIN,MK-2206,A427,9.172272035,4.0,3,2.0,1.0,1.0,0
CARBOPLATIN_MK-4827_A427,CARBOPLATIN,MK-4827,A427,-4.16591827,2.0,3,2.0,1.0,0.0,0
CARBOPLATIN_MK-5108_A427,CARBOPLATIN,MK-5108,A427,-11.41444606,4.0,3,2.0,1.0,0.0,0
CARBOPLATIN_MK-8669_A427,CARBOPLATIN,MK-8669,A427,25.19398167,1.0,3,2.0,1.0,0.0,0
CARBOPLATIN_MK-8776_A427,CARBOPLATIN,MK-8776,A427,4.1802590739999985,3.0,3,2.0,1.0,1.0,0
CARBOPLATIN_PD325901_A427,CARBOPLATIN,PD325901,A427,-18.11821222,3.0,3,2.0,1.0,0.0,0
CARBOPLATIN_SORAFENIB_A427,CARBOPLATIN,SORAFENIB,A427,-1.501405371,1.0,3,2.0,1.0,0.0,0
CARBOPLATIN_SUNITINIB_A427,CARBOPLATIN,SUNITINIB,A427,6.257997177999999,2.0,3,2.0,1.0,4.0,0
CARBOPLATIN_ZOLINZA_A427,CARBOPLATIN,ZOLINZA,A427,-29.53116203,4.0,3,2.0,1.0,0.0,0
CYCLOPHOSPHAMIDE_ABT-888_A427,CYCLOPHOSPHAMIDE,ABT-888,A427,-11.63887968,0.0,3,3.0,0.0,3.0,0
CYCLOPHOSPHAMIDE_AZD1775_A427,CYCLOPHOSPHAMIDE,AZD1775,A427,4.378328156,0.0,3,3.0,0.0,3.0,0
CYCLOPHOSPHAMIDE_BEZ-235_A427,CYCLOPHOSPHAMIDE,BEZ-235,A427,6.84357603,1.0,3,3.0,0.0,2.0,0
CYCLOPHOSPHAMIDE_BORTEZOMIB_A427,CYCLOPHOSPHAMIDE,BORTEZOMIB,A427,-8.502772728,0.0,3,3.0,0.0,4.0,0
CYCLOPHOSPHAMIDE_DASATINIB_A427,CYCLOPHOSPHAMIDE,DASATINIB,A427,17.46960422,1.0,3,3.0,0.0,1.0,0
CYCLOPHOSPHAMIDE_DINACICLIB_A427,CYCLOPHOSPHAMIDE,DINACICLIB,A427,6.409931968,1.0,3,3.0,0.0,2.0,0
CYCLOPHOSPHAMIDE_ERLOTINIB_A427,CYCLOPHOSPHAMIDE,ERLOTINIB,A427,0.633646836,0.0,3,3.0,0.0,0.0,0
CYCLOPHOSPHAMIDE_GELDANAMYCIN_A427,CYCLOPHOSPHAMIDE,GELDANAMYCIN,A427,-2.184700402,0.0,3,3.0,0.0,1.0,0
CYCLOPHOSPHAMIDE_L778123_A427,CYCLOPHOSPHAMIDE,L778123,A427,4.883912978,3.0,3,3.0,0.0,1.0,0
CYCLOPHOSPHAMIDE_LAPATINIB_A427,CYCLOPHOSPHAMIDE,LAPATINIB,A427,-21.25150723,4.0,3,3.0,0.0,4.0,0
CYCLOPHOSPHAMIDE_MK-2206_A427,CYCLOPHOSPHAMIDE,MK-2206,A427,4.671874288,4.0,3,3.0,0.0,4.0,0
CYCLOPHOSPHAMIDE_MK-4827_A427,CYCLOPHOSPHAMIDE,MK-4827,A427,-10.7346263,3.0,3,3.0,0.0,4.0,0
CYCLOPHOSPHAMIDE_MK-5108_A427,CYCLOPHOSPHAMIDE,MK-5108,A427,7.415845911,3.0,3,3.0,0.0,2.0,0
CYCLOPHOSPHAMIDE_MK-8669_A427,CYCLOPHOSPHAMIDE,MK-8669,A427,22.79309695,2.0,3,3.0,0.0,3.0,0
CYCLOPHOSPHAMIDE_MK-8776_A427,CYCLOPHOSPHAMIDE,MK-8776,A427,-6.499720942000001,4.0,3,3.0,0.0,1.0,0
CYCLOPHOSPHAMIDE_PD325901_A427,CYCLOPHOSPHAMIDE,PD325901,A427,-9.961044534,0.0,3,3.0,0.0,4.0,0
CYCLOPHOSPHAMIDE_SORAFENIB_A427,CYCLOPHOSPHAMIDE,SORAFENIB,A427,4.910622428,1.0,3,3.0,0.0,0.0,0
CYCLOPHOSPHAMIDE_SUNITINIB_A427,CYCLOPHOSPHAMIDE,SUNITINIB,A427,3.460146314,2.0,3,3.0,0.0,1.0,0
CYCLOPHOSPHAMIDE_ZOLINZA_A427,CYCLOPHOSPHAMIDE,ZOLINZA,A427,-9.913540803,3.0,3,3.0,0.0,2.0,0
DASATINIB_ABT-888_A427,DASATINIB,ABT-888,A427,27.52645663,0.0,3,3.0,1.0,3.0,0
DASATINIB_BEZ-235_A427,DASATINIB,BEZ-235,A427,73.63375761,4.0,3,3.0,1.0,1.0,0
DASATINIB_DINACICLIB_A427,DASATINIB,DINACICLIB,A427,16.96424137,2.0,3,3.0,1.0,4.0,0
DASATINIB_GELDANAMYCIN_A427,DASATINIB,GELDANAMYCIN,A427,28.00451112,4.0,3,3.0,1.0,0.0,0
DASATINIB_MK-8669_A427,DASATINIB,MK-8669,A427,48.60369186,4.0,3,3.0,1.0,3.0,0
DASATINIB_MK-8776_A427,DASATINIB,MK-8776,A427,83.43816999,1.0,3,3.0,1.0,3.0,0
DASATINIB_MK-8776_A427,DASATINIB,MK-8776,A427,73.34256405,1.0,3,3.0,1.0,3.0,0
DASATINIB_SN-38_A427,DASATINIB,SN-38,A427,28.19546154,4.0,3,3.0,1.0,0.0,0
DASATINIB_SORAFENIB_A427,DASATINIB,SORAFENIB,A427,27.85304007,3.0,3,3.0,1.0,1.0,0
DASATINIB_TOPOTECAN_A427,DASATINIB,TOPOTECAN,A427,57.64449370000001,1.0,3,3.0,1.0,1.0,0
DEXAMETHASONE_ABT-888_A427,DEXAMETHASONE,ABT-888,A427,-10.60987778,2.0,3,3.0,0.0,1.0,0
DEXAMETHASONE_AZD1775_A427,DEXAMETHASONE,AZD1775,A427,7.067519295,4.0,3,3.0,0.0,2.0,0
DEXAMETHASONE_BEZ-235_A427,DEXAMETHASONE,BEZ-235,A427,3.333600364,2.0,3,3.0,0.0,0.0,0
DEXAMETHASONE_BORTEZOMIB_A427,DEXAMETHASONE,BORTEZOMIB,A427,6.132534596,3.0,3,3.0,0.0,4.0,0
DEXAMETHASONE_DASATINIB_A427,DEXAMETHASONE,DASATINIB,A427,0.386393464,4.0,3,3.0,0.0,4.0,0
DEXAMETHASONE_DINACICLIB_A427,DEXAMETHASONE,DINACICLIB,A427,8.232042313,3.0,3,3.0,0.0,1.0,0
DEXAMETHASONE_ERLOTINIB_A427,DEXAMETHASONE,ERLOTINIB,A427,-6.810845522999999,4.0,3,3.0,0.0,4.0,0
DEXAMETHASONE_GELDANAMYCIN_A427,DEXAMETHASONE,GELDANAMYCIN,A427,4.744100917,1.0,3,3.0,0.0,4.0,0
DEXAMETHASONE_L778123_A427,DEXAMETHASONE,L778123,A427,9.756511271,3.0,3,3.0,0.0,0.0,0
DEXAMETHASONE_LAPATINIB_A427,DEXAMETHASONE,LAPATINIB,A427,-10.15445248,4.0,3,3.0,0.0,4.0,0
DEXAMETHASONE_MK-2206_A427,DEXAMETHASONE,MK-2206,A427,3.459132907,4.0,3,3.0,0.0,3.0,0
DEXAMETHASONE_MK-4827_A427,DEXAMETHASONE,MK-4827,A427,-4.947429724,2.0,3,3.0,0.0,3.0,0
DEXAMETHASONE_MK-5108_A427,DEXAMETHASONE,MK-5108,A427,-2.8702335710000004,0.0,3,3.0,0.0,3.0,0
DEXAMETHASONE_MK-8669_A427,DEXAMETHASONE,MK-8669,A427,17.7718057,1.0,3,3.0,0.0,1.0,0
DEXAMETHASONE_MK-8776_A427,DEXAMETHASONE,MK-8776,A427,-4.417879494,4.0,3,3.0,0.0,3.0,0
DEXAMETHASONE_PD325901_A427,DEXAMETHASONE,PD325901,A427,-23.39560713,4.0,3,3.0,0.0,2.0,0
DEXAMETHASONE_SORAFENIB_A427,DEXAMETHASONE,SORAFENIB,A427,5.508452575,4.0,3,3.0,0.0,2.0,0
DEXAMETHASONE_SUNITINIB_A427,DEXAMETHASONE,SUNITINIB,A427,1.4619406780000002,4.0,3,3.0,0.0,2.0,0
DEXAMETHASONE_ZOLINZA_A427,DEXAMETHASONE,ZOLINZA,A427,-30.79409748,3.0,3,3.0,0.0,0.0,0
DINACICLIB_MK-8776_A427,DINACICLIB,MK-8776,A427,3.319616125,1.0,3,0.0,1.0,2.0,0
DOXORUBICIN_ABT-888_A427,DOXORUBICIN,ABT-888,A427,1.917270824,2.0,3,0.0,1.0,0.0,0
DOXORUBICIN_AZD1775_A427,DOXORUBICIN,AZD1775,A427,-1.011515995,3.0,3,0.0,0.0,4.0,0
DOXORUBICIN_BEZ-235_A427,DOXORUBICIN,BEZ-235,A427,9.842973768,4.0,3,0.0,1.0,3.0,0
DOXORUBICIN_BORTEZOMIB_A427,DOXORUBICIN,BORTEZOMIB,A427,-10.02828099,4.0,3,0.0,0.0,3.0,0
DOXORUBICIN_DASATINIB_A427,DOXORUBICIN,DASATINIB,A427,27.89795946,4.0,3,0.0,1.0,0.0,0
DOXORUBICIN_DINACICLIB_A427,DOXORUBICIN,DINACICLIB,A427,-1.215931967,0.0,3,0.0,1.0,0.0,0
DOXORUBICIN_ERLOTINIB_A427,DOXORUBICIN,ERLOTINIB,A427,-5.677250807999999,1.0,3,0.0,1.0,1.0,0
DOXORUBICIN_GELDANAMYCIN_A427,DOXORUBICIN,GELDANAMYCIN,A427,6.768885512000001,0.0,3,0.0,1.0,1.0,0
DOXORUBICIN_L778123_A427,DOXORUBICIN,L778123,A427,-4.164350861,0.0,3,0.0,1.0,1.0,0
DOXORUBICIN_LAPATINIB_A427,DOXORUBICIN,LAPATINIB,A427,-4.16687147,0.0,3,0.0,1.0,3.0,0
DOXORUBICIN_MK-2206_A427,DOXORUBICIN,MK-2206,A427,10.81924288,1.0,3,0.0,1.0,4.0,0
DOXORUBICIN_MK-4827_A427,DOXORUBICIN,MK-4827,A427,-9.90837312,3.0,3,0.0,1.0,1.0,0
DOXORUBICIN_MK-5108_A427,DOXORUBICIN,MK-5108,A427,-18.570381,3.0,3,0.0,1.0,1.0,0
DOXORUBICIN_MK-8669_A427,DOXORUBICIN,MK-8669,A427,11.25585684,3.0,3,0.0,1.0,2.0,0
DOXORUBICIN_MK-8776_A427,DOXORUBICIN,MK-8776,A427,-1.662979573,4.0,3,0.0,1.0,4.0,0
DOXORUBICIN_PD325901_A427,DOXORUBICIN,PD325901,A427,7.308142195,1.0,3,0.0,1.0,2.0,0
DOXORUBICIN_SORAFENIB_A427,DOXORUBICIN,SORAFENIB,A427,-4.134505899,1.0,3,0.0,1.0,4.0,0
DOXORUBICIN_SUNITINIB_A427,DOXORUBICIN,SUNITINIB,A427,0.29903161100000003,4.0,3,0.0,1.0,4.0,0
DOXORUBICIN_ZOLINZA_A427,DOXORUBICIN,ZOLINZA,A427,-11.11280124,0.0,3,0.0,1.0,4.0,0
ERLOTINIB_ABT-888_A427,ERLOTINIB,ABT-888,A427,-1.926503305,4.0,3,0.0,1.0,0.0,0
ERLOTINIB_BEZ-235_A427,ERLOTINIB,BEZ-235,A427,24.82046387,0.0,3,0.0,1.0,1.0,0
ERLOTINIB_BORTEZOMIB_A427,ERLOTINIB,BORTEZOMIB,A427,-15.65410165,0.0,3,0.0,0.0,1.0,0
ERLOTINIB_DASATINIB_A427,ERLOTINIB,DASATINIB,A427,67.02852359,3.0,3,0.0,1.0,3.0,0
ERLOTINIB_DINACICLIB_A427,ERLOTINIB,DINACICLIB,A427,-3.548762589,0.0,3,0.0,1.0,3.0,0
ERLOTINIB_GELDANAMYCIN_A427,ERLOTINIB,GELDANAMYCIN,A427,-3.759599548,4.0,3,0.0,1.0,1.0,0
ERLOTINIB_MK-8669_A427,ERLOTINIB,MK-8669,A427,32.50271138,4.0,3,0.0,1.0,3.0,0
ERLOTINIB_MK-8776_A427,ERLOTINIB,MK-8776,A427,14.76047621,2.0,3,0.0,1.0,2.0,0
ERLOTINIB_PD325901_A427,ERLOTINIB,PD325901,A427,0.256406332,2.0,3,0.0,1.0,1.0,0
ERLOTINIB_SN-38_A427,ERLOTINIB,SN-38,A427,3.607531872,2.0,3,0.0,1.0,3.0,0
ERLOTINIB_SORAFENIB_A427,ERLOTINIB,SORAFENIB,A427,10.43410153,1.0,3,0.0,1.0,2.0,0
ERLOTINIB_TOPOTECAN_A427,ERLOTINIB,TOPOTECAN,A427,26.27349199,3.0,3,0.0,1.0,1.0,0
ETOPOSIDE_ABT-888_A427,ETOPOSIDE,ABT-888,A427,-13.99330443,3.0,3,2.0,1.0,1.0,0
ETOPOSIDE_AZD1775_A427,ETOPOSIDE,AZD1775,A427,-5.013824614,3.0,3,2.0,0.0,1.0,0
ETOPOSIDE_BEZ-235_A427,ETOPOSIDE,BEZ-235,A427,9.194645886,2.0,3,2.0,1.0,3.0,0
ETOPOSIDE_BORTEZOMIB_A427,ETOPOSIDE,BORTEZOMIB,A427,-14.07950269,1.0,3,2.0,0.0,4.0,0
ETOPOSIDE_DASATINIB_A427,ETOPOSIDE,DASATINIB,A427,29.60077592,4.0,3,2.0,1.0,4.0,0
ETOPOSIDE_DINACICLIB_A427,ETOPOSIDE,DINACICLIB,A427,-6.175862283,1.0,3,2.0,1.0,0.0,0
ETOPOSIDE_ERLOTINIB_A427,ETOPOSIDE,ERLOTINIB,A427,9.907465808,2.0,3,2.0,1.0,3.0,0
ETOPOSIDE_GELDANAMYCIN_A427,ETOPOSIDE,GELDANAMYCIN,A427,5.489052496,0.0,3,2.0,1.0,2.0,0
ETOPOSIDE_LAPATINIB_A427,ETOPOSIDE,LAPATINIB,A427,-14.40714784,4.0,3,2.0,1.0,4.0,0
ETOPOSIDE_MK-2206_A427,ETOPOSIDE,MK-2206,A427,24.8922984,2.0,3,2.0,1.0,1.0,0
ETOPOSIDE_MK-4827_A427,ETOPOSIDE,MK-4827,A427,-7.518707691,2.0,3,2.0,1.0,3.0,0
ETOPOSIDE_MK-5108_A427,ETOPOSIDE,MK-5108,A427,-1.464378994,4.0,3,2.0,1.0,3.0,0
ETOPOSIDE_MK-8669_A427,ETOPOSIDE,MK-8669,A427,3.027931597,0.0,3,2.0,1.0,1.0,0
ETOPOSIDE_MK-8776_A427,ETOPOSIDE,MK-8776,A427,0.548576739,2.0,3,2.0,1.0,2.0,0
ETOPOSIDE_PD325901_A427,ETOPOSIDE,PD325901,A427,10.50635845,4.0,3,2.0,1.0,2.0,0
ETOPOSIDE_SORAFENIB_A427,ETOPOSIDE,SORAFENIB,A427,2.184061937,1.0,3,2.0,1.0,1.0,0
ETOPOSIDE_SUNITINIB_A427,ETOPOSIDE,SUNITINIB,A427,9.589782997999999,3.0,3,2.0,1.0,0.0,0
ETOPOSIDE_ZOLINZA_A427,ETOPOSIDE,ZOLINZA,A427,-18.84435619,2.0,3,2.0,1.0,2.0,0
GELDANAMYCIN_BEZ-235_A427,GELDANAMYCIN,BEZ-235,A427,16.82208792,2.0,3,0.0,1.0,4.0,0
GELDANAMYCIN_DINACICLIB_A427,GELDANAMYCIN,DINACICLIB,A427,3.182953622,2.0,3,0.0,1.0,0.0,0
GELDANAMYCIN_MK-8776_A427,GELDANAMYCIN,MK-8776,A427,23.03757955,4.0,3,0.0,1.0,2.0,0
GELDANAMYCIN_SN-38_A427,GELDANAMYCIN,SN-38,A427,12.3211191,1.0,3,0.0,1.0,2.0,0
GELDANAMYCIN_SORAFENIB_A427,GELDANAMYCIN,SORAFENIB,A427,4.666916613,2.0,3,0.0,1.0,4.0,0
GELDANAMYCIN_TOPOTECAN_A427,GELDANAMYCIN,TOPOTECAN,A427,21.65186525,3.0,3,0.0,1.0,1.0,0
GEMCITABINE_ABT-888_A427,GEMCITABINE,ABT-888,A427,1.876754587,0.0,3,2.0,1.0,0.0,0
GEMCITABINE_AZD1775_A427,GEMCITABINE,AZD1775,A427,2.002118096,3.0,3,2.0,0.0,2.0,0
GEMCITABINE_AZD1775_A427,GEMCITABINE,AZD1775,A427,6.059733091,3.0,3,2.0,0.0,2.0,0
GEMCITABINE_BEZ-235_A427,GEMCITABINE,BEZ-235,A427,16.81718027,0.0,3,2.0,1.0,3.0,0
GEMCITABINE_BORTEZOMIB_A427,GEMCITABINE,BORTEZOMIB,A427,-4.34527653,4.0,3,2.0,0.0,0.0,0
GEMCITABINE_DASATINIB_A427,GEMCITABINE,DASATINIB,A427,24.83990329,2.0,3,2.0,1.0,2.0,0
GEMCITABINE_DINACICLIB_A427,GEMCITABINE,DINACICLIB,A427,-10.18996634,3.0,3,2.0,1.0,0.0,0
GEMCITABINE_ERLOTINIB_A427,GEMCITABINE,ERLOTINIB,A427,6.665375206,1.0,3,2.0,1.0,1.0,0
GEMCITABINE_GELDANAMYCIN_A427,GEMCITABINE,GELDANAMYCIN,A427,7.47098563,0.0,3,2.0,1.0,0.0,0
GEMCITABINE_LAPATINIB_A427,GEMCITABINE,LAPATINIB,A427,-0.50025451,0.0,3,2.0,1.0,1.0,0
GEMCITABINE_MK-2206_A427,GEMCITABINE,MK-2206,A427,13.6948573,1.0,3,2.0,1.0,3.0,0
GEMCITABINE_MK-4827_A427,GEMCITABINE,MK-4827,A427,-3.100606614,3.0,3,2.0,1.0,4.0,0
GEMCITABINE_MK-5108_A427,GEMCITABINE,MK-5108,A427,-3.2228263580000003,4.0,3,2.0,1.0,0.0,0
GEMCITABINE_MK-8669_A427,GEMCITABINE,MK-8669,A427,8.356568353,2.0,3,2.0,1.0,0.0,0
GEMCITABINE_MK-8776_A427,GEMCITABINE,MK-8776,A427,30.46917135,2.0,3,2.0,1.0,1.0,0
GEMCITABINE_MK-8776_A427,GEMCITABINE,MK-8776,A427,65.24466822,2.0,3,2.0,1.0,1.0,0
GEMCITABINE_PD325901_A427,GEMCITABINE,PD325901,A427,17.96473595,1.0,3,2.0,1.0,3.0,0
GEMCITABINE_SORAFENIB_A427,GEMCITABINE,SORAFENIB,A427,-2.728316313,1.0,3,2.0,1.0,3.0,0
GEMCITABINE_SUNITINIB_A427,GEMCITABINE,SUNITINIB,A427,0.788941697,2.0,3,2.0,1.0,4.0,0
L778123_ABT-888_A427,L778123,ABT-888,A427,13.13036154,1.0,3,0.0,1.0,0.0,0
L778123_AZD1775_A427,L778123,AZD1775,A427,8.056933583,4.0,3,0.0,0.0,1.0,0
L778123_AZD1775_A427,L778123,AZD1775,A427,-16.97628403,4.0,3,0.0,0.0,1.0,0
L778123_BEZ-235_A427,L778123,BEZ-235,A427,34.300847600000004,0.0,3,0.0,1.0,0.0,0
L778123_BORTEZOMIB_A427,L778123,BORTEZOMIB,A427,5.019943495,2.0,3,0.0,0.0,3.0,0
L778123_DASATINIB_A427,L778123,DASATINIB,A427,46.50293489,3.0,3,0.0,1.0,1.0,0
L778123_DINACICLIB_A427,L778123,DINACICLIB,A427,9.663466863,3.0,3,0.0,1.0,0.0,0
L778123_ERLOTINIB_A427,L778123,ERLOTINIB,A427,12.80975643,0.0,3,0.0,1.0,2.0,0
L778123_ETOPOSIDE_A427,L778123,ETOPOSIDE,A427,-1.816495732,2.0,3,0.0,1.0,3.0,0
L778123_GELDANAMYCIN_A427,L778123,GELDANAMYCIN,A427,30.83757204,0.0,3,0.0,1.0,0.0,0
L778123_GEMCITABINE_A427,L778123,GEMCITABINE,A427,1.385447519,4.0,3,0.0,1.0,2.0,0
L778123_LAPATINIB_A427,L778123,LAPATINIB,A427,7.626669452000001,3.0,3,0.0,1.0,4.0,0
L778123_MK-2206_A427,L778123,MK-2206,A427,33.54284733,0.0,3,0.0,1.0,4.0,0
L778123_MK-4827_A427,L778123,MK-4827,A427,13.31227238,3.0,3,0.0,1.0,3.0,0
L778123_MK-5108_A427,L778123,MK-5108,A427,31.11662341,0.0,3,0.0,1.0,0.0,0
L778123_MK-8669_A427,L778123,MK-8669,A427,47.27449937,3.0,3,0.0,1.0,1.0,0
L778123_MK-8669_A427,L778123,MK-8669,A427,22.02772589,3.0,3,0.0,1.0,1.0,0
L778123_MK-8776_A427,L778123,MK-8776,A427,10.89734951,2.0,3,0.0,1.0,4.0,0
L778123_PD325901_A427,L778123,PD325901,A427,23.7544086,1.0,3,0.0,1.0,2.0,0
L778123_SN-38_A427,L778123,SN-38,A427,24.02207234,2.0,3,0.0,1.0,2.0,0
L778123_SORAFENIB_A427,L778123,SORAFENIB,A427,11.42191166,4.0,3,0.0,1.0,0.0,0
L778123_SUNITINIB_A427,L778123,SUNITINIB,A427,18.37024773,2.0,3,0.0,1.0,1.0,0
L778123_TOPOTECAN_A427,L778123,TOPOTECAN,A427,23.66434287,0.0,3,0.0,1.0,4.0,0
L778123_VINORELBINE_A427,L778123,VINORELBINE,A427,7.471599265,3.0,3,0.0,1.0,1.0,0
L778123_ZOLINZA_A427,L778123,ZOLINZA,A427,-32.70836734,1.0,3,0.0,1.0,4.0,0
LAPATINIB_ABT-888_A427,LAPATINIB,ABT-888,A427,-26.00323788,2.0,3,4.0,1.0,4.0,0
LAPATINIB_BEZ-235_A427,LAPATINIB,BEZ-235,A427,15.44355511,4.0,3,4.0,1.0,1.0,0
LAPATINIB_BORTEZOMIB_A427,LAPATINIB,BORTEZOMIB,A427,-22.9263193,0.0,3,4.0,0.0,1.0,0
LAPATINIB_DASATINIB_A427,LAPATINIB,DASATINIB,A427,23.0666146,1.0,3,4.0,1.0,4.0,0
LAPATINIB_DINACICLIB_A427,LAPATINIB,DINACICLIB,A427,-10.58600537,3.0,3,4.0,1.0,0.0,0
LAPATINIB_ERLOTINIB_A427,LAPATINIB,ERLOTINIB,A427,-19.72497872,3.0,3,4.0,1.0,0.0,0
LAPATINIB_GELDANAMYCIN_A427,LAPATINIB,GELDANAMYCIN,A427,-3.180124025,3.0,3,4.0,1.0,2.0,0
LAPATINIB_MK-2206_A427,LAPATINIB,MK-2206,A427,-25.85622145,2.0,3,4.0,1.0,3.0,0
LAPATINIB_MK-2206_A427,LAPATINIB,MK-2206,A427,21.32752391,2.0,3,4.0,1.0,3.0,0
LAPATINIB_MK-4827_A427,LAPATINIB,MK-4827,A427,-10.0233806,3.0,3,4.0,1.0,0.0,0
LAPATINIB_MK-5108_A427,LAPATINIB,MK-5108,A427,-16.34034937,4.0,3,4.0,1.0,0.0,0
LAPATINIB_MK-8669_A427,LAPATINIB,MK-8669,A427,-11.1096158,2.0,3,4.0,1.0,3.0,0
LAPATINIB_MK-8776_A427,LAPATINIB,MK-8776,A427,-9.156674152999999,0.0,3,4.0,1.0,3.0,0
LAPATINIB_PD325901_A427,LAPATINIB,PD325901,A427,11.3511996,1.0,3,4.0,1.0,0.0,0
LAPATINIB_SN-38_A427,LAPATINIB,SN-38,A427,-12.7966106,3.0,3,4.0,1.0,4.0,0
LAPATINIB_SORAFENIB_A427,LAPATINIB,SORAFENIB,A427,9.327133814,3.0,3,4.0,1.0,3.0,0
LAPATINIB_TOPOTECAN_A427,LAPATINIB,TOPOTECAN,A427,2.651703338,1.0,3,4.0,1.0,0.0,0
METFORMIN_ABT-888_A427,METFORMIN,ABT-888,A427,-11.71911643,2.0,3,1.0,1.0,0.0,0
METFORMIN_AZD1775_A427,METFORMIN,AZD1775,A427,4.878224896,1.0,3,1.0,0.0,4.0,0
METFORMIN_BEZ-235_A427,METFORMIN,BEZ-235,A427,10.57820039,3.0,3,1.0,1.0,3.0,0
METFORMIN_BORTEZOMIB_A427,METFORMIN,BORTEZOMIB,A427,-16.53144705,4.0,3,1.0,0.0,4.0,0
METFORMIN_DASATINIB_A427,METFORMIN,DASATINIB,A427,25.88354722,0.0,3,1.0,1.0,2.0,0
METFORMIN_DINACICLIB_A427,METFORMIN,DINACICLIB,A427,7.464712874,4.0,3,1.0,1.0,1.0,0
METFORMIN_ERLOTINIB_A427,METFORMIN,ERLOTINIB,A427,-2.061649324,0.0,3,1.0,1.0,2.0,0
METFORMIN_GELDANAMYCIN_A427,METFORMIN,GELDANAMYCIN,A427,1.485595842,3.0,3,1.0,1.0,3.0,0
METFORMIN_L778123_A427,METFORMIN,L778123,A427,6.300370984,0.0,3,1.0,1.0,4.0,0
METFORMIN_LAPATINIB_A427,METFORMIN,LAPATINIB,A427,-13.57408823,3.0,3,1.0,1.0,2.0,0
METFORMIN_MK-2206_A427,METFORMIN,MK-2206,A427,1.469792389,4.0,3,1.0,1.0,2.0,0
METFORMIN_MK-4827_A427,METFORMIN,MK-4827,A427,-3.725787883,2.0,3,1.0,1.0,0.0,0
METFORMIN_MK-5108_A427,METFORMIN,MK-5108,A427,-3.789173351,2.0,3,1.0,1.0,2.0,0
METFORMIN_MK-8669_A427,METFORMIN,MK-8669,A427,10.924736,0.0,3,1.0,1.0,3.0,0
METFORMIN_MK-8776_A427,METFORMIN,MK-8776,A427,-9.757976102,0.0,3,1.0,1.0,3.0,0
METFORMIN_PD325901_A427,METFORMIN,PD325901,A427,-4.9979917910000005,1.0,3,1.0,1.0,0.0,0
METFORMIN_SORAFENIB_A427,METFORMIN,SORAFENIB,A427,7.473685091,3.0,3,1.0,1.0,0.0,0
METFORMIN_SUNITINIB_A427,METFORMIN,SUNITINIB,A427,8.06555096,1.0,3,1.0,1.0,2.0,0
METFORMIN_ZOLINZA_A427,METFORMIN,ZOLINZA,A427,-17.14739769,4.0,3,1.0,1.0,0.0,0
METHOTREXATE_ABT-888_A427,METHOTREXATE,ABT-888,A427,9.514930204,3.0,3,4.0,1.0,0.0,0
METHOTREXATE_AZD1775_A427,METHOTREXATE,AZD1775,A427,-10.2741063,0.0,3,4.0,0.0,3.0,0
METHOTREXATE_BEZ-235_A427,METHOTREXATE,BEZ-235,A427,-8.949540554,0.0,3,4.0,1.0,1.0,0
METHOTREXATE_BORTEZOMIB_A427,METHOTREXATE,BORTEZOMIB,A427,-8.336389326,2.0,3,4.0,0.0,4.0,0
METHOTREXATE_DASATINIB_A427,METHOTREXATE,DASATINIB,A427,6.6371181739999985,4.0,3,4.0,1.0,0.0,0
METHOTREXATE_DINACICLIB_A427,METHOTREXATE,DINACICLIB,A427,-3.451416942,0.0,3,4.0,1.0,1.0,0
