Unnamed: 0,drug_a_name,drug_b_name,cell_line,synergy
DEXAMETHASONE_LAPATINIB_SW837,DEXAMETHASONE,LAPATINIB,SW837,14.4073826511
DEXAMETHASONE_LAPATINIB_T47D,DEXAMETHASONE,LAPATINIB,T47D,-44.2192455697
DEXAMETHASONE_LAPATINIB_UACC62,DEXAMETHASONE,LAPATINIB,UACC62,-6.6124257333
DEXAMETHASONE_LAPATINIB_VCAP,DEXAMETHASONE,LAPATINIB,VCAP,-29.5228056206
DEXAMETHASONE_LAPATINIB_ZR751,DEXAMETHASONE,LAPATINIB,ZR751,34.2269623584
DEXAMETHASONE_MK-2206_A2058,DEXAMETHASONE,MK-2206,A2058,-0.5481215019
DEXAMETHASONE_MK-2206_A2780,DEXAMETHASONE,MK-2206,A2780,0.2785647039
DEXAMETHASONE_MK-2206_A375,DEXAMETHASONE,MK-2206,A375,13.2556009735
DEXAMETHASONE_MK-2206_A427,DEXAMETHASONE,MK-2206,A427,3.459132907
DEXAMETHASONE_MK-2206_CAOV3,DEXAMETHASONE,MK-2206,CAOV3,64.4603301709
DEXAMETHASONE_MK-2206_DLD1,DEXAMETHASONE,MK-2206,DLD1,17.7100716888
DEXAMETHASONE_MK-2206_ES2,DEXAMETHASONE,MK-2206,ES2,-18.4724160981
DEXAMETHASONE_MK-2206_HCT116,DEXAMETHASONE,MK-2206,HCT116,14.9708677578
DEXAMETHASONE_MK-2206_HT144,DEXAMETHASONE,MK-2206,HT144,-2.4668672292
DEXAMETHASONE_MK-2206_HT29,DEXAMETHASONE,MK-2206,HT29,11.5247514572
DEXAMETHASONE_MK-2206_KPL1,DEXAMETHASONE,MK-2206,KPL1,57.0198358906
DEXAMETHASONE_MK-2206_LOVO,DEXAMETHASONE,MK-2206,LOVO,38.2095977329
DEXAMETHASONE_MK-2206_MDAMB436,DEXAMETHASONE,MK-2206,MDAMB436,1.3662035592
DEXAMETHASONE_MK-2206_NCIH1650,DEXAMETHASONE,MK-2206,NCIH1650,33.1524068851
DEXAMETHASONE_MK-2206_NCIH2122,DEXAMETHASONE,MK-2206,NCIH2122,89.8233376989
DEXAMETHASONE_MK-2206_NCIH23,DEXAMETHASONE,MK-2206,NCIH23,3.0703185711
DEXAMETHASONE_MK-2206_NCIH460,DEXAMETHASONE,MK-2206,NCIH460,12.4883176978
DEXAMETHASONE_MK-2206_NCIH520,DEXAMETHASONE,MK-2206,NCIH520,13.6361428336
DEXAMETHASONE_MK-2206_OCUBM,DEXAMETHASONE,MK-2206,OCUBM,10.285514586
DEXAMETHASONE_MK-2206_OV90,DEXAMETHASONE,MK-2206,OV90,7.0030700794
DEXAMETHASONE_MK-2206_RKO,DEXAMETHASONE,MK-2206,RKO,14.7355469049
DEXAMETHASONE_MK-2206_RPMI7951,DEXAMETHASONE,MK-2206,RPMI7951,-7.0441195689
DEXAMETHASONE_MK-2206_SKMEL30,DEXAMETHASONE,MK-2206,SKMEL30,22.0691714907
DEXAMETHASONE_MK-2206_SKMES1,DEXAMETHASONE,MK-2206,SKMES1,40.8180673964
DEXAMETHASONE_MK-2206_SKOV3,DEXAMETHASONE,MK-2206,SKOV3,42.3180494296
DEXAMETHASONE_MK-2206_SW620,DEXAMETHASONE,MK-2206,SW620,5.7897760318
DEXAMETHASONE_MK-2206_SW837,DEXAMETHASONE,MK-2206,SW837,-2.9976581899
DEXAMETHASONE_MK-2206_T47D,DEXAMETHASONE,MK-2206,T47D,-10.0545242407
DEXAMETHASONE_MK-2206_UACC62,DEXAMETHASONE,MK-2206,UACC62,13.4096851959
DEXAMETHASONE_MK-2206_VCAP,DEXAMETHASONE,MK-2206,VCAP,-4.763497501
DEXAMETHASONE_MK-2206_ZR751,DEXAMETHASONE,MK-2206,ZR751,25.1632301845
DEXAMETHASONE_MK-4827_A2058,DEXAMETHASONE,MK-4827,A2058,-17.6309143216
DEXAMETHASONE_MK-4827_A2780,DEXAMETHASONE,MK-4827,A2780,4.6541425721
DEXAMETHASONE_MK-4827_A375,DEXAMETHASONE,MK-4827,A375,-2.1087745728
DEXAMETHASONE_MK-4827_A427,DEXAMETHASONE,MK-4827,A427,-4.9474297244
DEXAMETHASONE_MK-4827_CAOV3,DEXAMETHASONE,MK-4827,CAOV3,13.1809377346
DEXAMETHASONE_MK-4827_DLD1,DEXAMETHASONE,MK-4827,DLD1,2.2917458234
DEXAMETHASONE_MK-4827_ES2,DEXAMETHASONE,MK-4827,ES2,-21.3234823663
DEXAMETHASONE_MK-4827_HCT116,DEXAMETHASONE,MK-4827,HCT116,2.2645464469
DEXAMETHASONE_MK-4827_HT144,DEXAMETHASONE,MK-4827,HT144,-9.9041331139
DEXAMETHASONE_MK-4827_HT29,DEXAMETHASONE,MK-4827,HT29,17.2497314535
DEXAMETHASONE_MK-4827_KPL1,DEXAMETHASONE,MK-4827,KPL1,21.9218821998
DEXAMETHASONE_MK-4827_LOVO,DEXAMETHASONE,MK-4827,LOVO,17.132255831
DEXAMETHASONE_MK-4827_MDAMB436,DEXAMETHASONE,MK-4827,MDAMB436,-0.6768936549
DEXAMETHASONE_MK-4827_NCIH1650,DEXAMETHASONE,MK-4827,NCIH1650,16.1948175528
DEXAMETHASONE_MK-4827_NCIH2122,DEXAMETHASONE,MK-4827,NCIH2122,13.9621540321
DEXAMETHASONE_MK-4827_NCIH23,DEXAMETHASONE,MK-4827,NCIH23,2.2347348496
DEXAMETHASONE_MK-4827_NCIH460,DEXAMETHASONE,MK-4827,NCIH460,0.1015995026
DEXAMETHASONE_MK-4827_NCIH520,DEXAMETHASONE,MK-4827,NCIH520,5.930965837
DEXAMETHASONE_MK-4827_OCUBM,DEXAMETHASONE,MK-4827,OCUBM,33.0190130832
DEXAMETHASONE_MK-4827_OV90,DEXAMETHASONE,MK-4827,OV90,-9.3985902648
DEXAMETHASONE_MK-4827_RKO,DEXAMETHASONE,MK-4827,RKO,8.6197224444
DEXAMETHASONE_MK-4827_RPMI7951,DEXAMETHASONE,MK-4827,RPMI7951,-22.8128765048
DEXAMETHASONE_MK-4827_SKMEL30,DEXAMETHASONE,MK-4827,SKMEL30,4.9218908869
DEXAMETHASONE_MK-4827_SKMES1,DEXAMETHASONE,MK-4827,SKMES1,4.2798891272
DEXAMETHASONE_MK-4827_SKOV3,DEXAMETHASONE,MK-4827,SKOV3,15.4482394245
DEXAMETHASONE_MK-4827_SW620,DEXAMETHASONE,MK-4827,SW620,8.7824838186
DEXAMETHASONE_MK-4827_SW837,DEXAMETHASONE,MK-4827,SW837,-7.8922386828
DEXAMETHASONE_MK-4827_T47D,DEXAMETHASONE,MK-4827,T47D,-42.4336758555
DEXAMETHASONE_MK-4827_UACC62,DEXAMETHASONE,MK-4827,UACC62,-7.9332599483
DEXAMETHASONE_MK-4827_VCAP,DEXAMETHASONE,MK-4827,VCAP,-4.4671406816
DEXAMETHASONE_MK-4827_ZR751,DEXAMETHASONE,MK-4827,ZR751,20.4673832304
DEXAMETHASONE_MK-5108_A2058,DEXAMETHASONE,MK-5108,A2058,-9.8334660478
DEXAMETHASONE_MK-5108_A2780,DEXAMETHASONE,MK-5108,A2780,-4.8736517809
DEXAMETHASONE_MK-5108_A375,DEXAMETHASONE,MK-5108,A375,12.3794831453
DEXAMETHASONE_MK-5108_A427,DEXAMETHASONE,MK-5108,A427,-2.8702335707
DEXAMETHASONE_MK-5108_CAOV3,DEXAMETHASONE,MK-5108,CAOV3,24.5285483166
DEXAMETHASONE_MK-5108_DLD1,DEXAMETHASONE,MK-5108,DLD1,8.0075263795
DEXAMETHASONE_MK-5108_ES2,DEXAMETHASONE,MK-5108,ES2,-8.3560803687
DEXAMETHASONE_MK-5108_HCT116,DEXAMETHASONE,MK-5108,HCT116,-0.2556410147
DEXAMETHASONE_MK-5108_HT144,DEXAMETHASONE,MK-5108,HT144,-1.8832912359
DEXAMETHASONE_MK-5108_HT29,DEXAMETHASONE,MK-5108,HT29,11.9777367124
DEXAMETHASONE_MK-5108_KPL1,DEXAMETHASONE,MK-5108,KPL1,32.1241907051
DEXAMETHASONE_MK-5108_LOVO,DEXAMETHASONE,MK-5108,LOVO,8.0842342974
DEXAMETHASONE_MK-5108_MDAMB436,DEXAMETHASONE,MK-5108,MDAMB436,1.0741947539
DEXAMETHASONE_MK-5108_NCIH1650,DEXAMETHASONE,MK-5108,NCIH1650,11.5095912963
DEXAMETHASONE_MK-5108_NCIH2122,DEXAMETHASONE,MK-5108,NCIH2122,-8.4448637532
DEXAMETHASONE_MK-5108_NCIH23,DEXAMETHASONE,MK-5108,NCIH23,4.8818678769
DEXAMETHASONE_MK-5108_NCIH460,DEXAMETHASONE,MK-5108,NCIH460,-10.3830396289
DEXAMETHASONE_MK-5108_NCIH520,DEXAMETHASONE,MK-5108,NCIH520,-0.7614908301
DEXAMETHASONE_MK-5108_OCUBM,DEXAMETHASONE,MK-5108,OCUBM,17.8766667356
DEXAMETHASONE_MK-5108_OV90,DEXAMETHASONE,MK-5108,OV90,1.3742707068
DEXAMETHASONE_MK-5108_RKO,DEXAMETHASONE,MK-5108,RKO,12.598329821
DEXAMETHASONE_MK-5108_RPMI7951,DEXAMETHASONE,MK-5108,RPMI7951,-27.2166282284
DEXAMETHASONE_MK-5108_SKMEL30,DEXAMETHASONE,MK-5108,SKMEL30,11.0082330418
DEXAMETHASONE_MK-5108_SKMES1,DEXAMETHASONE,MK-5108,SKMES1,-11.576886936
DEXAMETHASONE_MK-5108_SKOV3,DEXAMETHASONE,MK-5108,SKOV3,15.609429047
DEXAMETHASONE_MK-5108_SW620,DEXAMETHASONE,MK-5108,SW620,3.9605843697
DEXAMETHASONE_MK-5108_SW837,DEXAMETHASONE,MK-5108,SW837,15.1963197343
DEXAMETHASONE_MK-5108_T47D,DEXAMETHASONE,MK-5108,T47D,14.3216000371
DEXAMETHASONE_MK-5108_UACC62,DEXAMETHASONE,MK-5108,UACC62,12.8836124142
DEXAMETHASONE_MK-5108_VCAP,DEXAMETHASONE,MK-5108,VCAP,-7.8127543661
DEXAMETHASONE_MK-5108_ZR751,DEXAMETHASONE,MK-5108,ZR751,14.0456956912
DEXAMETHASONE_MK-8669_A2058,DEXAMETHASONE,MK-8669,A2058,10.7013116867
DEXAMETHASONE_MK-8669_A2780,DEXAMETHASONE,MK-8669,A2780,1.4347937594
DEXAMETHASONE_MK-8669_A375,DEXAMETHASONE,MK-8669,A375,12.392000899
DEXAMETHASONE_MK-8669_A427,DEXAMETHASONE,MK-8669,A427,17.7718057043
DEXAMETHASONE_MK-8669_CAOV3,DEXAMETHASONE,MK-8669,CAOV3,47.6802934203
DEXAMETHASONE_MK-8669_DLD1,DEXAMETHASONE,MK-8669,DLD1,12.7036994127
DEXAMETHASONE_MK-8669_ES2,DEXAMETHASONE,MK-8669,ES2,-18.1239885944
DEXAMETHASONE_MK-8669_HCT116,DEXAMETHASONE,MK-8669,HCT116,5.8596270102
DEXAMETHASONE_MK-8669_HT144,DEXAMETHASONE,MK-8669,HT144,7.9753293036
DEXAMETHASONE_MK-8669_HT29,DEXAMETHASONE,MK-8669,HT29,15.8298278343
DEXAMETHASONE_MK-8669_KPL1,DEXAMETHASONE,MK-8669,KPL1,65.4890458195
DEXAMETHASONE_MK-8669_LOVO,DEXAMETHASONE,MK-8669,LOVO,49.6140994349
DEXAMETHASONE_MK-8669_MDAMB436,DEXAMETHASONE,MK-8669,MDAMB436,0.9464125614
DEXAMETHASONE_MK-8669_NCIH1650,DEXAMETHASONE,MK-8669,NCIH1650,36.7644027016
DEXAMETHASONE_MK-8669_NCIH2122,DEXAMETHASONE,MK-8669,NCIH2122,59.3696188184
DEXAMETHASONE_MK-8669_NCIH23,DEXAMETHASONE,MK-8669,NCIH23,19.7677527774
DEXAMETHASONE_MK-8669_NCIH460,DEXAMETHASONE,MK-8669,NCIH460,8.2856306287
DEXAMETHASONE_MK-8669_NCIH520,DEXAMETHASONE,MK-8669,NCIH520,15.2004562421
DEXAMETHASONE_MK-8669_OCUBM,DEXAMETHASONE,MK-8669,OCUBM,40.2817340934
DEXAMETHASONE_MK-8669_OV90,DEXAMETHASONE,MK-8669,OV90,9.301201835
DEXAMETHASONE_MK-8669_RKO,DEXAMETHASONE,MK-8669,RKO,18.8797414108
DEXAMETHASONE_MK-8669_RPMI7951,DEXAMETHASONE,MK-8669,RPMI7951,11.1553304868
DEXAMETHASONE_MK-8669_SKMEL30,DEXAMETHASONE,MK-8669,SKMEL30,42.825806311
DEXAMETHASONE_MK-8669_SKMES1,DEXAMETHASONE,MK-8669,SKMES1,37.0951239703
DEXAMETHASONE_MK-8669_SKOV3,DEXAMETHASONE,MK-8669,SKOV3,40.8156153132
DEXAMETHASONE_MK-8669_SW620,DEXAMETHASONE,MK-8669,SW620,10.0303985361
DEXAMETHASONE_MK-8669_SW837,DEXAMETHASONE,MK-8669,SW837,14.8490391234
DEXAMETHASONE_MK-8669_T47D,DEXAMETHASONE,MK-8669,T47D,-0.6100116823
DEXAMETHASONE_MK-8669_UACC62,DEXAMETHASONE,MK-8669,UACC62,14.8554736968
DEXAMETHASONE_MK-8669_VCAP,DEXAMETHASONE,MK-8669,VCAP,-0.3514970055
DEXAMETHASONE_MK-8669_ZR751,DEXAMETHASONE,MK-8669,ZR751,37.8988391303
DEXAMETHASONE_MK-8776_A2058,DEXAMETHASONE,MK-8776,A2058,-6.3655864691
DEXAMETHASONE_MK-8776_A2780,DEXAMETHASONE,MK-8776,A2780,-2.8689933453
DEXAMETHASONE_MK-8776_A375,DEXAMETHASONE,MK-8776,A375,16.5519179524
DEXAMETHASONE_MK-8776_A427,DEXAMETHASONE,MK-8776,A427,-4.4178794935
DEXAMETHASONE_MK-8776_CAOV3,DEXAMETHASONE,MK-8776,CAOV3,38.3181440993
DEXAMETHASONE_MK-8776_DLD1,DEXAMETHASONE,MK-8776,DLD1,4.4640253984
DEXAMETHASONE_MK-8776_ES2,DEXAMETHASONE,MK-8776,ES2,-4.554502625
DEXAMETHASONE_MK-8776_HCT116,DEXAMETHASONE,MK-8776,HCT116,-0.2291018387
DEXAMETHASONE_MK-8776_HT144,DEXAMETHASONE,MK-8776,HT144,5.7934706085
DEXAMETHASONE_MK-8776_HT29,DEXAMETHASONE,MK-8776,HT29,4.6012719524
DEXAMETHASONE_MK-8776_KPL1,DEXAMETHASONE,MK-8776,KPL1,33.7418330125
DEXAMETHASONE_MK-8776_LOVO,DEXAMETHASONE,MK-8776,LOVO,5.4182114906
DEXAMETHASONE_MK-8776_MDAMB436,DEXAMETHASONE,MK-8776,MDAMB436,2.7789716248
DEXAMETHASONE_MK-8776_NCIH1650,DEXAMETHASONE,MK-8776,NCIH1650,6.2021920576
DEXAMETHASONE_MK-8776_NCIH2122,DEXAMETHASONE,MK-8776,NCIH2122,-3.4062575333
DEXAMETHASONE_MK-8776_NCIH23,DEXAMETHASONE,MK-8776,NCIH23,-1.7931038018
DEXAMETHASONE_MK-8776_NCIH460,DEXAMETHASONE,MK-8776,NCIH460,6.1156481447
DEXAMETHASONE_MK-8776_NCIH520,DEXAMETHASONE,MK-8776,NCIH520,-0.9769751955
DEXAMETHASONE_MK-8776_OCUBM,DEXAMETHASONE,MK-8776,OCUBM,16.2031049933
DEXAMETHASONE_MK-8776_OV90,DEXAMETHASONE,MK-8776,OV90,-6.1325109249
DEXAMETHASONE_MK-8776_RKO,DEXAMETHASONE,MK-8776,RKO,5.1950211564
DEXAMETHASONE_MK-8776_RPMI7951,DEXAMETHASONE,MK-8776,RPMI7951,-41.9967460635
DEXAMETHASONE_MK-8776_SKMEL30,DEXAMETHASONE,MK-8776,SKMEL30,-1.0397617758
DEXAMETHASONE_MK-8776_SKMES1,DEXAMETHASONE,MK-8776,SKMES1,-13.1636504604
DEXAMETHASONE_MK-8776_SKOV3,DEXAMETHASONE,MK-8776,SKOV3,12.0819483804
DEXAMETHASONE_MK-8776_SW620,DEXAMETHASONE,MK-8776,SW620,2.2104122697
DEXAMETHASONE_MK-8776_SW837,DEXAMETHASONE,MK-8776,SW837,-11.5808378093
DEXAMETHASONE_MK-8776_T47D,DEXAMETHASONE,MK-8776,T47D,-42.4264956259
DEXAMETHASONE_MK-8776_UACC62,DEXAMETHASONE,MK-8776,UACC62,14.830306803
DEXAMETHASONE_MK-8776_VCAP,DEXAMETHASONE,MK-8776,VCAP,-13.4027186373
DEXAMETHASONE_MK-8776_ZR751,DEXAMETHASONE,MK-8776,ZR751,20.5854846945
DEXAMETHASONE_PD325901_A2058,DEXAMETHASONE,PD325901,A2058,3.5088316503
DEXAMETHASONE_PD325901_A2780,DEXAMETHASONE,PD325901,A2780,0.6560569364
DEXAMETHASONE_PD325901_A375,DEXAMETHASONE,PD325901,A375,13.3879501733
DEXAMETHASONE_PD325901_A427,DEXAMETHASONE,PD325901,A427,-23.3956071261
DEXAMETHASONE_PD325901_CAOV3,DEXAMETHASONE,PD325901,CAOV3,59.6378965539
DEXAMETHASONE_PD325901_DLD1,DEXAMETHASONE,PD325901,DLD1,6.2676110782
DEXAMETHASONE_PD325901_ES2,DEXAMETHASONE,PD325901,ES2,-8.6632842355
DEXAMETHASONE_PD325901_HCT116,DEXAMETHASONE,PD325901,HCT116,-1.3259765022
DEXAMETHASONE_PD325901_HT144,DEXAMETHASONE,PD325901,HT144,2.360633829
DEXAMETHASONE_PD325901_HT29,DEXAMETHASONE,PD325901,HT29,-2.0365236932
DEXAMETHASONE_PD325901_KPL1,DEXAMETHASONE,PD325901,KPL1,-0.7816368709
DEXAMETHASONE_PD325901_LOVO,DEXAMETHASONE,PD325901,LOVO,6.1982636103
DEXAMETHASONE_PD325901_MDAMB436,DEXAMETHASONE,PD325901,MDAMB436,-2.2913515999
DEXAMETHASONE_PD325901_NCIH1650,DEXAMETHASONE,PD325901,NCIH1650,9.110371388
DEXAMETHASONE_PD325901_NCIH2122,DEXAMETHASONE,PD325901,NCIH2122,82.2543752
DEXAMETHASONE_PD325901_NCIH23,DEXAMETHASONE,PD325901,NCIH23,-8.8367281544
DEXAMETHASONE_PD325901_NCIH460,DEXAMETHASONE,PD325901,NCIH460,7.734391716
DEXAMETHASONE_PD325901_NCIH520,DEXAMETHASONE,PD325901,NCIH520,-0.8747971936
DEXAMETHASONE_PD325901_OCUBM,DEXAMETHASONE,PD325901,OCUBM,2.5277583308
DEXAMETHASONE_PD325901_OV90,DEXAMETHASONE,PD325901,OV90,-52.6404478742
DEXAMETHASONE_PD325901_RKO,DEXAMETHASONE,PD325901,RKO,1.2843397314
DEXAMETHASONE_PD325901_RPMI7951,DEXAMETHASONE,PD325901,RPMI7951,-10.4149110574
DEXAMETHASONE_PD325901_SKMEL30,DEXAMETHASONE,PD325901,SKMEL30,25.2396636611
DEXAMETHASONE_PD325901_SKMES1,DEXAMETHASONE,PD325901,SKMES1,37.9796731364
DEXAMETHASONE_PD325901_SKOV3,DEXAMETHASONE,PD325901,SKOV3,31.5646213517
DEXAMETHASONE_PD325901_SW620,DEXAMETHASONE,PD325901,SW620,-4.7150325359
DEXAMETHASONE_PD325901_SW837,DEXAMETHASONE,PD325901,SW837,-10.1980344653
DEXAMETHASONE_PD325901_T47D,DEXAMETHASONE,PD325901,T47D,-42.0869227749
DEXAMETHASONE_PD325901_UACC62,DEXAMETHASONE,PD325901,UACC62,4.3339665033
DEXAMETHASONE_PD325901_VCAP,DEXAMETHASONE,PD325901,VCAP,-2.0773017585
DEXAMETHASONE_PD325901_ZR751,DEXAMETHASONE,PD325901,ZR751,8.3183963284
DEXAMETHASONE_SORAFENIB_A2058,DEXAMETHASONE,SORAFENIB,A2058,11.6190157067
DEXAMETHASONE_SORAFENIB_A2780,DEXAMETHASONE,SORAFENIB,A2780,-0.5703148005
DEXAMETHASONE_SORAFENIB_A375,DEXAMETHASONE,SORAFENIB,A375,15.8665527335
DEXAMETHASONE_SORAFENIB_A427,DEXAMETHASONE,SORAFENIB,A427,5.5084525752
DEXAMETHASONE_SORAFENIB_CAOV3,DEXAMETHASONE,SORAFENIB,CAOV3,24.4771437356
DEXAMETHASONE_SORAFENIB_DLD1,DEXAMETHASONE,SORAFENIB,DLD1,14.050088875
DEXAMETHASONE_SORAFENIB_ES2,DEXAMETHASONE,SORAFENIB,ES2,5.9513908913
DEXAMETHASONE_SORAFENIB_HCT116,DEXAMETHASONE,SORAFENIB,HCT116,6.525992777
DEXAMETHASONE_SORAFENIB_HT144,DEXAMETHASONE,SORAFENIB,HT144,-0.3547568515
DEXAMETHASONE_SORAFENIB_HT29,DEXAMETHASONE,SORAFENIB,HT29,4.2981118368
DEXAMETHASONE_SORAFENIB_KPL1,DEXAMETHASONE,SORAFENIB,KPL1,7.1021190683
DEXAMETHASONE_SORAFENIB_LOVO,DEXAMETHASONE,SORAFENIB,LOVO,5.3805381434
DEXAMETHASONE_SORAFENIB_MDAMB436,DEXAMETHASONE,SORAFENIB,MDAMB436,1.852874089
DEXAMETHASONE_SORAFENIB_NCIH1650,DEXAMETHASONE,SORAFENIB,NCIH1650,4.1035915179
DEXAMETHASONE_SORAFENIB_NCIH2122,DEXAMETHASONE,SORAFENIB,NCIH2122,3.4442701727
DEXAMETHASONE_SORAFENIB_NCIH23,DEXAMETHASONE,SORAFENIB,NCIH23,7.6661840655
DEXAMETHASONE_SORAFENIB_NCIH460,DEXAMETHASONE,SORAFENIB,NCIH460,10.8863238852
DEXAMETHASONE_SORAFENIB_NCIH520,DEXAMETHASONE,SORAFENIB,NCIH520,10.8017548447
DEXAMETHASONE_SORAFENIB_OCUBM,DEXAMETHASONE,SORAFENIB,OCUBM,5.8699263746
DEXAMETHASONE_SORAFENIB_OV90,DEXAMETHASONE,SORAFENIB,OV90,2.4475157048
DEXAMETHASONE_SORAFENIB_RKO,DEXAMETHASONE,SORAFENIB,RKO,4.9565781641
DEXAMETHASONE_SORAFENIB_RPMI7951,DEXAMETHASONE,SORAFENIB,RPMI7951,-0.6960066448
DEXAMETHASONE_SORAFENIB_SKMEL30,DEXAMETHASONE,SORAFENIB,SKMEL30,8.1582126979
DEXAMETHASONE_SORAFENIB_SKMES1,DEXAMETHASONE,SORAFENIB,SKMES1,11.1022415467
DEXAMETHASONE_SORAFENIB_SKOV3,DEXAMETHASONE,SORAFENIB,SKOV3,10.1948359784
DEXAMETHASONE_SORAFENIB_SW620,DEXAMETHASONE,SORAFENIB,SW620,4.9370390328
DEXAMETHASONE_SORAFENIB_SW837,DEXAMETHASONE,SORAFENIB,SW837,0.3770266011
DEXAMETHASONE_SORAFENIB_T47D,DEXAMETHASONE,SORAFENIB,T47D,9.2233860175
DEXAMETHASONE_SORAFENIB_UACC62,DEXAMETHASONE,SORAFENIB,UACC62,9.7468376441
DEXAMETHASONE_SORAFENIB_VCAP,DEXAMETHASONE,SORAFENIB,VCAP,-10.3901613336
DEXAMETHASONE_SORAFENIB_ZR751,DEXAMETHASONE,SORAFENIB,ZR751,-17.4022848798
DEXAMETHASONE_SUNITINIB_A2058,DEXAMETHASONE,SUNITINIB,A2058,9.0265014595
DEXAMETHASONE_SUNITINIB_A2780,DEXAMETHASONE,SUNITINIB,A2780,0.654091661
DEXAMETHASONE_SUNITINIB_A375,DEXAMETHASONE,SUNITINIB,A375,20.1635710486
DEXAMETHASONE_SUNITINIB_A427,DEXAMETHASONE,SUNITINIB,A427,1.461940678
DEXAMETHASONE_SUNITINIB_CAOV3,DEXAMETHASONE,SUNITINIB,CAOV3,14.2856606341
DEXAMETHASONE_SUNITINIB_DLD1,DEXAMETHASONE,SUNITINIB,DLD1,12.5136608792
DEXAMETHASONE_SUNITINIB_ES2,DEXAMETHASONE,SUNITINIB,ES2,4.2004231374
DEXAMETHASONE_SUNITINIB_HCT116,DEXAMETHASONE,SUNITINIB,HCT116,7.7228115635
DEXAMETHASONE_SUNITINIB_HT144,DEXAMETHASONE,SUNITINIB,HT144,0.8815839076
DEXAMETHASONE_SUNITINIB_HT29,DEXAMETHASONE,SUNITINIB,HT29,9.3986034545
DEXAMETHASONE_SUNITINIB_KPL1,DEXAMETHASONE,SUNITINIB,KPL1,22.5183178982
DEXAMETHASONE_SUNITINIB_LOVO,DEXAMETHASONE,SUNITINIB,LOVO,10.8741811176
DEXAMETHASONE_SUNITINIB_MDAMB436,DEXAMETHASONE,SUNITINIB,MDAMB436,3.6136530087
DEXAMETHASONE_SUNITINIB_NCIH1650,DEXAMETHASONE,SUNITINIB,NCIH1650,16.6426317203
DEXAMETHASONE_SUNITINIB_NCIH2122,DEXAMETHASONE,SUNITINIB,NCIH2122,14.8039617693
DEXAMETHASONE_SUNITINIB_NCIH23,DEXAMETHASONE,SUNITINIB,NCIH23,7.6428346226
DEXAMETHASONE_SUNITINIB_NCIH460,DEXAMETHASONE,SUNITINIB,NCIH460,6.5385234776
DEXAMETHASONE_SUNITINIB_NCIH520,DEXAMETHASONE,SUNITINIB,NCIH520,13.9395734984
DEXAMETHASONE_SUNITINIB_OCUBM,DEXAMETHASONE,SUNITINIB,OCUBM,3.9871877432
DEXAMETHASONE_SUNITINIB_OV90,DEXAMETHASONE,SUNITINIB,OV90,5.9956436956
DEXAMETHASONE_SUNITINIB_RKO,DEXAMETHASONE,SUNITINIB,RKO,5.3477463747
DEXAMETHASONE_SUNITINIB_RPMI7951,DEXAMETHASONE,SUNITINIB,RPMI7951,-6.8383118075
DEXAMETHASONE_SUNITINIB_SKMEL30,DEXAMETHASONE,SUNITINIB,SKMEL30,8.3521678657
DEXAMETHASONE_SUNITINIB_SKMES1,DEXAMETHASONE,SUNITINIB,SKMES1,33.9219795105
DEXAMETHASONE_SUNITINIB_SKOV3,DEXAMETHASONE,SUNITINIB,SKOV3,27.8423377907
DEXAMETHASONE_SUNITINIB_SW620,DEXAMETHASONE,SUNITINIB,SW620,3.7731143493
DEXAMETHASONE_SUNITINIB_SW837,DEXAMETHASONE,SUNITINIB,SW837,-1.8579587569
DEXAMETHASONE_SUNITINIB_T47D,DEXAMETHASONE,SUNITINIB,T47D,0.6429714008
DEXAMETHASONE_SUNITINIB_UACC62,DEXAMETHASONE,SUNITINIB,UACC62,17.2227581924
DEXAMETHASONE_SUNITINIB_VCAP,DEXAMETHASONE,SUNITINIB,VCAP,3.4046178193
DEXAMETHASONE_SUNITINIB_ZR751,DEXAMETHASONE,SUNITINIB,ZR751,8.9443440748
DEXAMETHASONE_TEMOZOLOMIDE_A2058,DEXAMETHASONE,TEMOZOLOMIDE,A2058,-31.4551128567
DEXAMETHASONE_TEMOZOLOMIDE_A2780,DEXAMETHASONE,TEMOZOLOMIDE,A2780,-3.039626923
DEXAMETHASONE_TEMOZOLOMIDE_A375,DEXAMETHASONE,TEMOZOLOMIDE,A375,-1.5948956105
DEXAMETHASONE_TEMOZOLOMIDE_A427,DEXAMETHASONE,TEMOZOLOMIDE,A427,-7.1723142252
DEXAMETHASONE_TEMOZOLOMIDE_CAOV3,DEXAMETHASONE,TEMOZOLOMIDE,CAOV3,-54.6542333996
DEXAMETHASONE_TEMOZOLOMIDE_DLD1,DEXAMETHASONE,TEMOZOLOMIDE,DLD1,-5.8566899566
DEXAMETHASONE_TEMOZOLOMIDE_ES2,DEXAMETHASONE,TEMOZOLOMIDE,ES2,-19.4231343708
DEXAMETHASONE_TEMOZOLOMIDE_HCT116,DEXAMETHASONE,TEMOZOLOMIDE,HCT116,1.3328240073
DEXAMETHASONE_TEMOZOLOMIDE_HT144,DEXAMETHASONE,TEMOZOLOMIDE,HT144,-32.5507101396
DEXAMETHASONE_TEMOZOLOMIDE_HT29,DEXAMETHASONE,TEMOZOLOMIDE,HT29,-9.8846855194
DEXAMETHASONE_TEMOZOLOMIDE_KPL1,DEXAMETHASONE,TEMOZOLOMIDE,KPL1,-6.5045533126
